arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
p13_coleta_20260421_134652_milho_20260421_134257.jpg,milho,928,0.753247,1.5714,0.7532,0.9638,110,3.6109,0.760355,2.3298,5.01885,6.345759,12.028275,7.510676,13.533961
p14_coleta_20260421_134652_milho_20260421_134257.jpg,milho,2539,0.696571,1.8,0.6966,0.5979,231,4.5844,0.722761,2.002339,4.107885,4.880216,9.386018,5.942991,10.013442
p15_coleta_20260421_134652_milho_20260421_134257.jpg,milho,2809,0.490826,0.6082,0.4908,0.4084,294,5.5472,0.592776,1.495459,2.335437,2.707938,5.234517,3.535873,-6.055707
p16_coleta_20260421_134652_milho_20260421_134257.jpg,milho,2559,0.748246,1.0526,0.7482,0.8633,193,3.8152,0.787123,2.972445,5.10281,7.182879,-13.854712,-9.468394,-13.345607
p17_coleta_20260421_134652_milho_20260421_134257.jpg,milho,821,0.66748,0.7317,0.6675,0.3487,172,6.0028,0.723317,2.184277,4.754023,5.292423,-10.392094,6.434441,-10.579446
p18_coleta_20260421_134652_milho_20260421_134257.jpg,milho,1277,0.80264,0.8605,0.8026,1.0437,124,3.47,0.787316,3.204366,3.888871,7.06653,13.499636,-8.821307,-12.546913
p0_coleta_20260421_134642_milho_20260421_134337.jpg,milho,32861,0.179521,0.6616,0.1795,0.1373,1734,9.5655,0.226089,0.499723,1.302494,1.442252,2.815209,1.715916,4.100034
p1_coleta_20260421_134642_milho_20260421_134337.jpg,milho,405381,0.132774,1.4582,0.1328,0.0355,11976,18.8096,0.117596,0.734072,0.994572,1.855429,4.977452,2.258185,3.280518
p2_coleta_20260421_134642_milho_20260421_134337.jpg,milho,83632,0.162393,0.6487,0.1624,0.0797,3632,12.5591,0.087135,0.215688,0.894126,1.06276,2.042928,1.217141,3.092038
p3_coleta_20260421_134642_milho_20260421_134337.jpg,milho,310588,0.199108,1.0161,0.1991,0.0205,13790,24.7441,0.362621,2.290577,1.199441,2.16035,4.497159,-4.912714,-3.851051
p4_coleta_20260421_134642_milho_20260421_134337.jpg,milho,119703,0.168237,1.9503,0.1682,0.0329,6759,19.5357,-0.050688,-0.019457,1.031303,1.260746,2.4114,1.442487,-3.244653
p5_coleta_20260421_134642_milho_20260421_134337.jpg,milho,16073,0.215733,0.964,0.2157,0.0875,1519,11.9814,0.305667,1.01845,1.274674,2.345262,4.31309,2.887464,4.298641
p6_coleta_20260421_134642_milho_20260421_134337.jpg,milho,17978,0.281399,0.9167,0.2814,0.1474,1238,9.2332,0.365696,0.811216,1.992641,2.194838,4.289415,2.615822,-5.495983
p7_coleta_20260421_134642_milho_20260421_134337.jpg,milho,3441,0.651951,0.6374,0.652,0.8246,229,3.9039,0.694555,1.958533,2.784373,3.920024,7.363844,5.027796,-7.503802
p8_coleta_20260421_134642_milho_20260421_134337.jpg,milho,1161,0.725625,2.56,0.7256,1.1841,111,3.2577,0.571912,1.374248,2.669161,3.261827,6.242758,3.994712,-6.809086
p0_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5946,0.581232,0.8455,0.5812,0.327,478,6.1989,0.693142,2.659115,3.030428,3.782548,-7.522652,5.334896,-7.241646
p1_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1827,0.745714,1.0204,0.7457,0.8748,162,3.7901,0.782497,2.802783,4.418502,6.094716,11.351485,7.499029,-12.916075
p2_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1432,0.582114,0.6833,0.5821,0.5616,179,4.7302,0.629556,1.535505,3.782266,4.394402,8.495876,5.207668,-9.098341
p3_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5898,0.725283,1.4079,0.7253,0.4564,403,5.2475,0.74854,2.288551,3.929383,5.339379,-10.113045,-6.542049,10.136119
p4_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5306,0.710403,1.2597,0.7104,0.6352,324,4.448,0.78448,2.933251,4.415972,5.749938,10.873519,7.251343,-11.216863
p5_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1319,0.469729,1.0385,0.4697,0.2452,260,7.159,0.600433,3.238003,1.924741,3.501937,6.552272,5.243048,-6.266969
p6_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1478,0.67705,1.5946,0.677,0.6503,169,4.3959,0.710037,1.922754,4.476576,5.661733,10.917791,6.999886,-10.850245
p7_coleta_20260421_134637_milho_20260421_134408.jpg,milho,397903,0.241292,0.7008,0.2413,0.0564,9416,14.9272,0.293672,1.344572,1.082178,2.38622,-4.766576,-3.18766,-4.13179
p8_coleta_20260421_134637_milho_20260421_134408.jpg,milho,638,0.32551,4.9,0.3255,0.1627,222,8.7891,-0.107112,-0.200336,0.666205,0.730575,1.42907,0.646165,3.087497
p9_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1839,0.692395,2.5938,0.6924,0.572,201,4.6871,0.531942,1.226038,3.516089,4.012731,7.781389,4.633323,-8.633506
p10_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1185,0.742481,2.0357,0.7425,0.5093,171,4.9675,0.638278,1.612203,3.193512,4.085706,-8.980872,-5.249384,7.725985
p11_coleta_20260421_134637_milho_20260421_134408.jpg,milho,6625,0.245999,0.7382,0.246,0.078,1033,12.6913,0.381368,1.022543,1.526195,2.437203,-5.817297,3.987619,4.419249
p12_coleta_20260421_134637_milho_20260421_134408.jpg,milho,3179,0.580958,1.0556,0.581,0.2667,387,6.8638,0.733658,3.5216,3.169796,5.032668,-9.873694,-7.106993,-9.14122
p13_coleta_20260421_134637_milho_20260421_134408.jpg,milho,714,0.145982,0.9178,0.146,0.1278,265,9.9174,-0.003072,0.007043,2.793208,3.58723,7.799873,-4.002584,-6.779416
p14_coleta_20260421_134637_milho_20260421_134408.jpg,milho,571,0.451741,4.9375,0.4517,0.2052,187,7.8257,0.118565,0.262936,1.559664,1.628626,3.222803,1.763961,-5.136165
p15_coleta_20260421_134637_milho_20260421_134408.jpg,milho,640,0.435374,1.2,0.4354,0.3391,154,6.0874,0.56458,1.547889,2.370817,4.230132,-7.534581,-5.019252,-8.401293
p16_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1417,0.265555,0.6304,0.2656,0.1531,341,9.0588,0.282233,0.680717,1.644586,2.01601,3.869239,2.402904,4.345836
p0_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1691,0.441054,1.3148,0.4411,0.273,279,6.7847,0.49959,1.338369,2.195367,2.350433,4.642468,3.085669,-5.160295
p1_coleta_20260421_134639_milho_20260421_134401.jpg,milho,4867,0.467352,1.5488,0.4674,0.3116,443,6.35,0.534711,1.322861,3.616598,3.685248,7.337084,4.402776,-8.524929
p2_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1466,0.531159,0.1449,0.5312,0.1942,308,8.0442,0.037788,0.091336,1.268846,1.319306,2.613403,1.369677,-4.62312
p3_coleta_20260421_134639_milho_20260421_134401.jpg,milho,731,0.238889,3.4,0.2389,0.1289,267,9.8754,0.002046,0.032569,0.888551,1.091595,2.084576,1.167017,3.019722
p4_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2889,0.236551,0.3898,0.2366,0.1297,529,9.842,0.049423,0.124517,1.297166,1.484865,2.877386,1.576114,3.956268
p5_coleta_20260421_134639_milho_20260421_134401.jpg,milho,92818,0.214001,2.0677,0.214,0.0977,3456,11.3438,0.125026,0.30934,1.425954,1.993788,3.829411,2.45215,3.882129
p6_coleta_20260421_134639_milho_20260421_134401.jpg,milho,4570,0.375113,1.4086,0.3751,0.1941,544,8.0471,0.449671,1.61312,1.548756,2.975552,5.419818,3.853845,-5.360643
p7_coleta_20260421_134639_milho_20260421_134401.jpg,milho,9115,0.547119,1.1765,0.5471,0.1922,772,8.0861,0.672201,2.570785,2.597583,5.485746,-9.728641,6.775932,-9.63684
p8_coleta_20260421_134639_milho_20260421_134401.jpg,milho,871,0.41875,2.0312,0.4188,0.2682,202,6.8445,0.440763,1.081362,2.137381,2.514261,4.864035,3.137622,-5.330639
p9_coleta_20260421_134639_milho_20260421_134401.jpg,milho,6927,0.619201,1.1414,0.6192,0.2624,576,6.9207,0.724245,2.832198,2.831882,4.468505,8.263463,6.307877,-8.27512
p10_coleta_20260421_134639_milho_20260421_134401.jpg,milho,651,0.127747,0.6154,0.1277,0.0885,304,11.9147,-0.019561,-0.012894,1.812646,2.060776,3.999048,2.092531,-5.069908
p11_coleta_20260421_134639_milho_20260421_134401.jpg,milho,920,0.203765,2.4419,0.2038,0.1375,290,9.561,-0.042714,-0.071792,0.734824,0.75835,1.504937,0.722751,-4.305313
p12_coleta_20260421_134639_milho_20260421_134401.jpg,milho,91853,0.371429,0.4193,0.3714,0.1074,3279,10.8192,0.327046,0.771599,2.317493,2.53715,4.989641,2.923431,5.444871
p13_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2634,0.762153,0.8438,0.7622,0.8032,203,3.9554,0.783204,2.78256,4.729445,6.837911,-12.649552,-8.277244,13.08051
p14_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1049,0.17225,0.5524,0.1722,0.0973,368,11.3621,0.040731,0.376084,0.205249,1.148587,-1.841312,-1.340584,2.402311
p15_coleta_20260421_134639_milho_20260421_134401.jpg,milho,5574,0.557121,1.3218,0.5571,0.427,405,5.4246,0.698733,1.923384,3.246907,3.697899,7.170405,4.660047,-8.831289
p16_coleta_20260421_134639_milho_20260421_134401.jpg,milho,506,0.722857,0.8929,0.7229,0.785,90,4.001,0.753048,2.870845,3.147892,4.201233,8.097851,5.869968,7.97259
p17_coleta_20260421_134639_milho_20260421_134401.jpg,milho,616,0.709677,1.1071,0.7097,0.5287,121,4.8752,0.689001,2.525046,4.398244,4.058025,8.297433,-7.516827,8.934123
p18_coleta_20260421_134639_milho_20260421_134401.jpg,milho,779,0.811458,1.0667,0.8115,1.2085,90,3.2246,0.791324,3.407923,4.042341,7.172234,-12.788451,-8.878816,13.476922
p19_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1493,0.609139,1.3256,0.6091,0.5308,188,4.8655,0.689815,1.844357,3.18039,3.94315,7.505586,4.875528,8.761789
p20_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2203,0.165652,0.6503,0.1657,0.1308,460,9.8006,0.077161,0.1712,1.726273,1.763654,3.508621,1.851214,5.877043
p21_coleta_20260421_134639_milho_20260421_134401.jpg,milho,5269,0.170209,0.3838,0.1702,0.095,835,11.5033,-0.040801,-0.061682,1.463499,1.780912,3.416047,1.855648,4.022149
p22_coleta_20260421_134639_milho_20260421_134401.jpg,milho,789,0.289011,1.7949,0.289,0.2662,193,6.871,0.237275,0.523002,1.861884,2.19052,4.232344,2.578573,4.796007
p23_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2427,0.264466,2.8246,0.2645,0.1473,455,9.2358,0.097589,0.238856,1.043464,1.206554,2.334122,1.361524,-3.297201
p24_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1498,0.121296,0.7308,0.1213,0.099,436,11.265,-0.041518,-0.064781,0.724878,0.845619,1.631568,0.849811,2.876737
p25_coleta_20260421_134639_milho_20260421_134401.jpg,milho,829,0.152698,1.459,0.1527,0.1043,316,10.9751,0.023144,0.130741,0.682281,1.151107,2.113414,1.316257,-2.429037
p26_coleta_20260421_134639_milho_20260421_134401.jpg,milho,629,0.226912,2.1389,0.2269,0.1008,280,11.1643,0.080153,0.272388,0.627066,0.849272,1.587986,0.994927,-2.887938
p27_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1138,0.405704,1.0784,0.4057,0.1824,280,8.3002,0.535129,2.415282,1.908274,3.749711,7.19639,-5.272093,-6.591715
p0_coleta_20260421_134647_milho_20260421_134310.jpg,milho,2476,0.396795,0.5769,0.3968,0.3624,293,5.8883,0.349696,0.785845,2.743805,2.775776,5.53578,3.193904,7.039963
p1_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1219,0.710373,1.5758,0.7104,0.7387,144,4.1244,0.707207,1.956847,3.101503,4.200814,8.004184,5.421461,8.000803
p2_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1426,0.507835,0.1154,0.5078,0.1288,373,9.8775,-0.114929,-0.219851,0.657213,0.692872,1.367929,0.589079,-3.463287
p3_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1714,0.258756,0.3194,0.2588,0.1608,366,8.8405,0.021201,0.056672,1.611613,1.675836,3.319605,1.708849,5.16516
p4_coleta_20260421_134647_milho_20260421_134310.jpg,milho,4251,0.451082,0.6129,0.4511,0.3459,393,6.0276,0.566699,1.396479,2.320804,3.334852,-6.766532,-4.29421,6.176575
p5_coleta_20260421_134647_milho_20260421_134310.jpg,milho,3256,0.100172,1.7574,0.1002,0.0443,961,16.8415,-0.214332,-0.158605,-0.613085,-0.160561,-0.47739,-0.167556,0.267479
p6_coleta_20260421_134647_milho_20260421_134310.jpg,milho,280307,0.171371,1.7565,0.1714,0.043,9048,17.0897,-0.021504,0.077786,0.597441,1.128303,2.055552,1.610538,-2.286583
p7_coleta_20260421_134647_milho_20260421_134310.jpg,milho,2720,0.373883,1.2933,0.3739,0.1319,509,9.7596,0.529327,2.044129,2.230696,3.181662,5.895298,4.446589,-6.623649
p8_coleta_20260421_134647_milho_20260421_134310.jpg,milho,3259,0.173545,0.4218,0.1735,0.063,806,14.1186,-0.004728,0.101374,0.186756,0.351054,0.619958,0.416197,-3.952428
p9_coleta_20260421_134647_milho_20260421_134310.jpg,milho,5340,0.164368,0.5282,0.1644,0.1041,803,10.9887,0.037097,0.119938,0.969842,1.888029,-3.502396,-2.063539,-3.437409
p10_coleta_20260421_134647_milho_20260421_134310.jpg,milho,883,0.218456,2.186,0.2185,0.1592,264,8.8843,0.069037,0.166146,1.487916,2.148599,4.219525,3.050691,-4.048178
p11_coleta_20260421_134647_milho_20260421_134310.jpg,milho,700,0.365154,2.6296,0.3652,0.2489,188,7.1057,0.272731,0.594966,1.695006,1.795135,3.54025,2.094278,5.38046
p12_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1325,0.347495,2.2683,0.3475,0.2407,263,7.2252,0.295887,0.639687,3.393991,3.547276,7.019014,3.906713,-8.165205
p13_coleta_20260421_134647_milho_20260421_134310.jpg,milho,14427,0.163225,3.0947,0.1632,0.0784,1521,12.6631,-0.122461,-0.229903,1.138845,1.347887,2.59433,1.270951,3.517099
p14_coleta_20260421_134647_milho_20260421_134310.jpg,milho,5163,0.177526,1.8031,0.1775,0.1336,697,9.7002,0.075527,0.168089,1.583839,1.626371,3.231481,1.712603,5.519063
p15_coleta_20260421_134647_milho_20260421_134310.jpg,milho,4703,0.120392,1.6908,0.1204,0.0917,803,11.7092,-0.143686,-0.2718,0.405366,0.503213,0.957897,0.397835,2.327632
p16_coleta_20260421_134647_milho_20260421_134310.jpg,milho,673,0.269848,1.3488,0.2698,0.2247,194,7.4782,0.355967,0.781156,2.161384,2.281269,4.502811,2.679249,6.004671
p17_coleta_20260421_134647_milho_20260421_134310.jpg,milho,941,0.768791,3.7778,0.7688,0.8941,115,3.7489,0.46106,1.035811,2.92121,3.7207,7.576363,-5.216971,-7.060998
p0_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1631,0.382594,0.1973,0.3826,0.1773,340,8.4188,-0.021812,-0.0296,1.293305,1.407893,2.759008,1.417042,-4.070987
p1_coleta_20260421_134649_milho_20260421_134306.jpg,milho,767,0.587739,0.6444,0.5877,0.5289,135,4.8746,0.681668,1.807389,3.202489,3.820094,7.353602,4.819104,7.837435
p2_coleta_20260421_134649_milho_20260421_134306.jpg,milho,4912,0.35328,0.4489,0.3533,0.2668,481,6.863,0.392709,0.896711,1.945539,2.890631,-5.601479,-3.501653,-5.374012
p3_coleta_20260421_134649_milho_20260421_134306.jpg,milho,912,0.204852,0.3962,0.2049,0.1441,282,9.338,-0.039494,-0.060086,1.370255,2.267126,-4.349289,-2.385753,4.162401
p4_coleta_20260421_134649_milho_20260421_134306.jpg,milho,2388,0.136115,3.7941,0.1361,0.0749,633,12.9535,-0.36201,-0.719125,0.26187,0.360243,0.671655,0.029407,-2.0642
p5_coleta_20260421_134649_milho_20260421_134306.jpg,milho,135468,0.188458,0.7454,0.1885,0.0595,5351,14.5384,0.206825,0.573204,1.163323,1.732295,3.239606,2.095739,3.490288
p6_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1455,0.196834,0.5893,0.1968,0.1536,345,9.0446,0.094148,0.207255,1.913757,1.978093,3.924059,2.086599,5.784166
p7_coleta_20260421_134649_milho_20260421_134306.jpg,milho,506,0.306667,0.66,0.3067,0.2613,156,6.935,0.357991,0.787935,2.223307,2.386103,4.691391,2.794385,5.976679
p8_coleta_20260421_134649_milho_20260421_134306.jpg,milho,4583,0.468035,1.0625,0.468,0.1117,718,10.6059,0.583253,2.904732,2.963356,4.350057,8.491956,-5.820968,-8.031352
p9_coleta_20260421_134649_milho_20260421_134306.jpg,milho,7031,0.208289,0.2787,0.2083,0.0922,979,11.6755,-0.047155,-0.050363,0.71942,1.67705,-2.919643,-1.692941,-3.241982
p10_coleta_20260421_134649_milho_20260421_134306.jpg,milho,2860,0.190972,0.9141,0.191,0.0626,758,14.1738,0.141076,0.626151,0.734373,0.902928,1.730571,1.275377,2.417486
p11_coleta_20260421_134649_milho_20260421_134306.jpg,milho,152664,0.280032,1.7509,0.28,0.0822,4831,12.3643,0.376756,1.3862,1.558469,3.100397,5.703232,4.989495,5.50235
p12_coleta_20260421_134649_milho_20260421_134306.jpg,milho,807,0.131863,0.7556,0.1319,0.0872,341,12.0038,0.041502,0.252734,0.640724,1.646387,-2.809427,-1.904958,-3.323146
p13_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1063,0.524162,3.0,0.5242,0.321,204,6.257,0.38137,0.838615,2.874325,3.463108,6.746762,4.274398,-6.824912
p14_coleta_20260421_134649_milho_20260421_134306.jpg,milho,3863,0.136261,0.9257,0.1363,0.1088,668,10.7477,0.036136,0.091906,1.27677,1.493212,2.882029,1.608232,3.757082
p15_coleta_20260421_134649_milho_20260421_134306.jpg,milho,13703,0.086466,1.1831,0.0865,0.0433,1995,17.0426,-0.093656,-0.090231,0.181742,1.131211,-1.837709,-1.127713,2.131013
p16_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1719,0.671484,1.6,0.6715,0.6312,185,4.462,0.709306,1.969715,3.390582,4.691908,8.748552,5.701952,9.315443
p17_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1123,0.638068,1.1,0.6381,0.9178,124,3.7003,0.751275,2.743236,2.841169,4.604541,8.714496,6.585407,-8.367384
p0_coleta_20260421_134650_milho_20260421_134300.jpg,milho,6653,0.293032,0.7674,0.293,0.1447,760,9.3176,0.500142,1.619044,1.742268,2.539422,4.754445,3.350127,-4.949544
p1_coleta_20260421_134650_milho_20260421_134300.jpg,milho,2064,0.554839,1.0333,0.5548,0.277,306,6.7354,0.721191,2.395788,4.404226,5.319506,10.790195,-6.742202,-10.194943
p2_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1164,0.537396,1.5,0.5374,0.3621,201,5.8914,0.60837,1.656575,2.362183,3.329323,6.181057,4.157673,-6.958036
p3_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1134,0.163636,1.5909,0.1636,0.1277,334,9.9184,0.017854,0.053615,1.291489,1.32516,2.633485,1.352506,6.299464
p4_coleta_20260421_134650_milho_20260421_134300.jpg,milho,711,0.532984,0.6304,0.533,0.5453,128,4.8004,0.607577,1.466623,3.408556,4.419719,-8.962073,-5.594096,8.346234
p5_coleta_20260421_134650_milho_20260421_134300.jpg,milho,277688,0.211397,0.9245,0.2114,0.0373,9668,18.3467,0.212182,2.854597,0.936858,1.990204,3.565633,4.155514,3.651254
p6_coleta_20260421_134650_milho_20260421_134300.jpg,milho,500,0.444444,0.5556,0.4444,0.3073,143,6.3952,0.448127,1.145405,1.92478,2.593265,4.869242,3.32927,-5.414444
p7_coleta_20260421_134650_milho_20260421_134300.jpg,milho,6664,0.430769,0.9154,0.4308,0.1409,771,9.4447,0.560342,2.005906,2.149998,3.399228,6.651111,-4.618245,6.199398
p8_coleta_20260421_134650_milho_20260421_134300.jpg,milho,3817,0.535043,1.061,0.535,0.4569,324,5.2443,0.711971,2.110915,2.881778,3.407223,6.554281,4.488277,7.517439
p9_coleta_20260421_134650_milho_20260421_134300.jpg,milho,928,0.731284,1.7407,0.7313,0.8235,119,3.9064,0.732515,2.082983,3.899549,4.95446,9.555327,6.371908,-9.510901
p10_coleta_20260421_134650_milho_20260421_134300.jpg,milho,2723,0.716579,0.6579,0.7166,0.6357,232,4.4459,0.761396,2.382843,4.035737,5.68326,-10.546684,-6.879044,-11.416092
p11_coleta_20260421_134650_milho_20260421_134300.jpg,milho,885,0.702381,0.7143,0.7024,0.8557,114,3.8321,0.748885,2.230842,4.361769,5.212329,10.00617,6.337131,-10.755173
p12_coleta_20260421_134650_milho_20260421_134300.jpg,milho,564,0.512727,9.0909,0.5127,0.167,206,8.6742,-0.090611,-0.173302,4.303099,4.431426,8.799095,4.397945,10.162943
p13_coleta_20260421_134650_milho_20260421_134300.jpg,milho,643,0.633498,0.8286,0.6335,0.6558,111,4.3774,0.758169,2.514535,3.279153,4.903777,10.341429,-6.478814,8.995683
p14_coleta_20260421_134650_milho_20260421_134300.jpg,milho,751,0.760121,0.6842,0.7601,0.8896,103,3.7585,0.749111,2.231286,4.122103,5.15881,9.826975,6.313288,10.260039
p15_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1512,0.699352,1.0217,0.6994,0.7422,160,4.1148,0.768322,2.511517,3.76047,5.236168,-11.025971,-7.369014,-9.735055
p16_coleta_20260421_134650_milho_20260421_134300.jpg,milho,49371,0.541539,1.3591,0.5415,0.1752,1882,8.47,0.659651,2.15667,2.701876,3.773308,7.025704,4.874933,-7.601437
p17_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1293,0.097955,0.9167,0.098,0.0813,447,12.4311,-0.213356,-0.420754,0.606735,0.625286,1.241298,0.416222,-3.849273
p18_coleta_20260421_134650_milho_20260421_134300.jpg,milho,990,0.631378,0.6531,0.6314,0.5385,152,4.8309,0.682799,1.773732,4.080014,4.879676,9.499912,6.100479,-9.520655
p0_coleta_20260421_134641_milho_20260421_134347.jpg,milho,1798,0.604167,1.2917,0.6042,0.3989,238,5.6128,0.745522,2.58583,3.329231,4.521775,8.458519,5.93744,-9.095838
p1_coleta_20260421_134641_milho_20260421_134347.jpg,milho,4977,0.61903,5.025,0.619,0.0956,809,11.4674,0.203698,0.454493,2.480205,2.772003,5.403815,3.155504,-6.19109
p2_coleta_20260421_134641_milho_20260421_134347.jpg,milho,214132,0.148845,1.2519,0.1488,0.0352,8748,18.9046,0.083499,0.637464,0.789624,2.177409,3.705615,2.953809,4.026164
p3_coleta_20260421_134641_milho_20260421_134347.jpg,milho,558,0.763338,0.3953,0.7633,1.7119,64,2.7093,0.621438,1.547049,2.76853,3.865727,-7.26714,-4.686624,-7.429138
p4_coleta_20260421_134641_milho_20260421_134347.jpg,milho,663,0.372054,1.6364,0.3721,0.1471,238,9.2432,0.509262,1.373201,1.910938,2.388497,4.538395,3.082003,-6.077889
p5_coleta_20260421_134641_milho_20260421_134347.jpg,milho,51681,0.191411,1.92,0.1914,0.0993,2557,11.2477,0.090615,0.223898,1.129565,1.321486,2.550001,1.487725,3.479089
p6_coleta_20260421_134641_milho_20260421_134347.jpg,milho,150584,0.239204,0.3783,0.2392,0.0255,8615,22.2007,0.140745,0.53043,0.689888,1.088269,1.977414,1.369362,3.73248
p7_coleta_20260421_134641_milho_20260421_134347.jpg,milho,3349,0.257695,1.0,0.2577,0.1047,634,10.9555,0.306758,1.010591,1.046549,1.791698,3.234045,2.407319,3.707746
p8_coleta_20260421_134641_milho_20260421_134347.jpg,milho,5378,0.244455,0.55,0.2445,0.1268,730,9.9543,0.165699,0.380622,1.9809,2.37051,4.552982,2.566374,-5.302748
p9_coleta_20260421_134641_milho_20260421_134347.jpg,milho,34012,0.372669,0.9025,0.3727,0.045,3083,16.717,0.566598,2.432113,1.90781,3.252144,7.776214,5.602289,-5.832149
p10_coleta_20260421_134641_milho_20260421_134347.jpg,milho,27458,0.231256,0.5563,0.2313,0.1868,1359,8.2013,0.185742,0.403538,1.589558,1.682176,3.318184,1.893407,4.910993
p11_coleta_20260421_134641_milho_20260421_134347.jpg,milho,18571,0.494752,0.2255,0.4948,0.2301,1007,7.3894,0.241312,0.528006,1.546522,1.654925,3.25577,1.922824,-4.881145
p12_coleta_20260421_134641_milho_20260421_134347.jpg,milho,2948,0.201918,0.6849,0.2019,0.0989,612,11.2717,0.062303,0.290627,0.856132,1.419508,2.737213,2.033152,2.681977
p13_coleta_20260421_134641_milho_20260421_134347.jpg,milho,10725,0.353925,0.4066,0.3539,0.2806,693,6.6917,0.268665,0.583098,1.870767,1.98543,3.913602,2.279089,5.650132
p14_coleta_20260421_134641_milho_20260421_134347.jpg,milho,2276,0.459241,1.4237,0.4592,0.3782,275,5.7643,0.610871,1.698308,2.28196,3.592683,-6.530318,-4.466437,-7.95052
