arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
180_coleta_20260423_083421_milho_20260423_082701.jpg,milho,78559,0.006547,1.1627,0.0129,0.0421,4841,17.2718,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363
270_coleta_20260423_083421_milho_20260423_082701.jpg,milho,78559,0.006547,0.8601,0.0129,0.0421,4841,17.2718,1.82304,4.107361,4.830691,4.810166,9.669651,6.874095,-10.022363
0_coleta_20260423_084011_milho_20260423_082329.jpg,milho,39457,0.003288,1.3187,0.0073,0.0205,4920,24.7687,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603
90_coleta_20260423_084011_milho_20260423_082329.jpg,milho,39457,0.003288,0.7583,0.0073,0.0205,4920,24.7687,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603
180_coleta_20260423_084011_milho_20260423_082329.jpg,milho,39457,0.003288,1.3187,0.0073,0.0205,4920,24.7687,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603
270_coleta_20260423_084011_milho_20260423_082329.jpg,milho,39457,0.003288,0.7583,0.0073,0.0205,4920,24.7687,1.579617,3.783842,4.361235,4.310582,8.760025,6.206771,-8.841603
0_coleta_20260421_150043_milho_20260421_145245.jpg,milho,574658,0.047888,1.3333,0.0479,0.014,22747,30.0068,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777
90_coleta_20260421_150043_milho_20260421_145245.jpg,milho,574658,0.047888,0.75,0.0479,0.014,22747,30.0068,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777
180_coleta_20260421_150043_milho_20260421_145245.jpg,milho,574658,0.047888,1.3333,0.0479,0.014,22747,30.0068,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777
270_coleta_20260421_150043_milho_20260421_145245.jpg,milho,574658,0.047888,0.75,0.0479,0.014,22747,30.0068,2.5789,5.941144,8.455913,9.041627,-18.148389,-12.076272,17.836777
0_coleta_20260423_084057_milho_20260423_082244.jpg,milho,115106,0.009592,1.045,0.013,0.0062,15333,45.1937,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161
90_coleta_20260423_084057_milho_20260423_082244.jpg,milho,115106,0.009592,0.957,0.013,0.0062,15333,45.1937,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161
180_coleta_20260423_084057_milho_20260423_082244.jpg,milho,115106,0.009592,1.045,0.013,0.0062,15333,45.1937,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161
270_coleta_20260423_084057_milho_20260423_082244.jpg,milho,115106,0.009592,0.957,0.013,0.0062,15333,45.1937,1.754375,4.378307,6.97374,6.275531,12.998126,8.682803,13.120161
0_coleta_20260420_162007_milho_20260420_160008.jpg,milho,399121,0.03326,1.3246,0.0689,0.0311,12690,20.0867,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708
90_coleta_20260420_162007_milho_20260420_160008.jpg,milho,399121,0.03326,0.755,0.0689,0.0311,12690,20.0867,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708
180_coleta_20260420_162007_milho_20260420_160008.jpg,milho,399121,0.03326,1.3246,0.0689,0.0311,12690,20.0867,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708
270_coleta_20260420_162007_milho_20260420_160008.jpg,milho,399121,0.03326,0.755,0.0689,0.0311,12690,20.0867,2.705464,6.313224,8.297459,9.212543,-18.260686,12.396412,-18.032708
0_coleta_20260420_162028_milho_20260420_155923.jpg,milho,677537,0.056461,1.3589,0.0588,0.0144,24284,29.5022,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949
90_coleta_20260420_162028_milho_20260420_155923.jpg,milho,677537,0.056461,0.7359,0.0588,0.0144,24284,29.5022,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949
180_coleta_20260420_162028_milho_20260420_155923.jpg,milho,677537,0.056461,1.3589,0.0588,0.0144,24284,29.5022,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949
270_coleta_20260420_162028_milho_20260420_155923.jpg,milho,677537,0.056461,0.7359,0.0588,0.0144,24284,29.5022,2.508209,5.685658,8.0298,9.056022,19.654895,-11.907974,-17.598949
0_coleta_20260421_145952_milho_20260421_145350.jpg,milho,402859,0.033572,1.4962,0.0433,0.0159,17868,28.1514,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854
90_coleta_20260421_145952_milho_20260421_145350.jpg,milho,402859,0.033572,0.6684,0.0433,0.0159,17868,28.1514,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854
180_coleta_20260421_145952_milho_20260421_145350.jpg,milho,402859,0.033572,1.4962,0.0433,0.0159,17868,28.1514,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854
270_coleta_20260421_145952_milho_20260421_145350.jpg,milho,402859,0.033572,0.6684,0.0433,0.0159,17868,28.1514,2.665093,6.38878,7.950291,8.875244,-17.415049,-12.684313,-17.464854
0_coleta_20260420_161827_milho_20260420_160259.jpg,milho,196021,0.016335,1.522,0.0191,0.0314,8862,20.0161,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592
90_coleta_20260420_161827_milho_20260420_160259.jpg,milho,196021,0.016335,0.657,0.0191,0.0314,8862,20.0161,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592
180_coleta_20260420_161827_milho_20260420_160259.jpg,milho,196021,0.016335,1.522,0.0191,0.0314,8862,20.0161,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592
270_coleta_20260420_161827_milho_20260420_160259.jpg,milho,196021,0.016335,0.657,0.0191,0.0314,8862,20.0161,2.137554,4.650461,7.26795,7.691907,-15.793695,-10.018509,15.184592
0_coleta_20260422_083135_milho_20260422_082859.jpg,milho,369781,0.030815,1.6723,0.0492,0.0176,16234,26.6964,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084
90_coleta_20260422_083135_milho_20260422_082859.jpg,milho,369781,0.030815,0.598,0.0492,0.0176,16234,26.6964,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084
180_coleta_20260422_083135_milho_20260422_082859.jpg,milho,369781,0.030815,1.6723,0.0492,0.0176,16234,26.6964,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084
270_coleta_20260422_083135_milho_20260422_082859.jpg,milho,369781,0.030815,0.598,0.0492,0.0176,16234,26.6964,2.378379,5.480132,7.780395,8.137488,-16.572933,10.918596,16.122084
0_coleta_20260423_083724_milho_20260423_082513.jpg,milho,251151,0.020929,0.922,0.0303,0.0126,15812,31.5515,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457
90_coleta_20260423_083724_milho_20260423_082513.jpg,milho,251151,0.020929,1.0846,0.0303,0.0126,15812,31.5515,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457
180_coleta_20260423_083724_milho_20260423_082513.jpg,milho,251151,0.020929,0.922,0.0303,0.0126,15812,31.5515,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457
270_coleta_20260423_083724_milho_20260423_082513.jpg,milho,251151,0.020929,1.0846,0.0303,0.0126,15812,31.5515,2.3324,5.463395,6.91832,7.032809,14.787714,9.805541,14.014457
0_coleta_20260423_083648_milho_20260423_082532.jpg,milho,225064,0.018755,1.1084,0.0272,0.0138,14299,30.1407,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448
90_coleta_20260423_083648_milho_20260423_082532.jpg,milho,225064,0.018755,0.9022,0.0272,0.0138,14299,30.1407,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448
180_coleta_20260423_083648_milho_20260423_082532.jpg,milho,225064,0.018755,1.1084,0.0272,0.0138,14299,30.1407,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448
270_coleta_20260423_083648_milho_20260423_082532.jpg,milho,225064,0.018755,0.9022,0.0272,0.0138,14299,30.1407,2.280588,5.318114,6.496576,6.731554,13.772079,9.395033,13.378448
0_coleta_20260423_083849_milho_20260423_082423.jpg,milho,153906,0.012826,1.3418,0.0155,0.0115,12975,33.0735,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448
90_coleta_20260423_083849_milho_20260423_082423.jpg,milho,153906,0.012826,0.7453,0.0155,0.0115,12975,33.0735,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448
180_coleta_20260423_083849_milho_20260423_082423.jpg,milho,153906,0.012826,1.3418,0.0155,0.0115,12975,33.0735,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448
270_coleta_20260423_083849_milho_20260423_082423.jpg,milho,153906,0.012826,0.7453,0.0155,0.0115,12975,33.0735,1.967444,4.576781,6.241908,6.047041,12.212088,8.416694,12.713448
0_coleta_20260423_084028_milho_20260423_082315.jpg,milho,175513,0.014626,1.3256,0.0151,0.0054,20148,48.0925,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909
90_coleta_20260423_084028_milho_20260423_082315.jpg,milho,175513,0.014626,0.7544,0.0151,0.0054,20148,48.0925,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909
180_coleta_20260423_084028_milho_20260423_082315.jpg,milho,175513,0.014626,1.3256,0.0151,0.0054,20148,48.0925,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909
270_coleta_20260423_084028_milho_20260423_082315.jpg,milho,175513,0.014626,0.7544,0.0151,0.0054,20148,48.0925,1.601921,3.53327,5.661367,5.889912,11.7736,7.716877,-11.868909
0_coleta_20260423_083529_milho_20260423_082624.jpg,milho,463598,0.038633,1.2491,0.059,0.0102,23944,35.1662,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461
90_coleta_20260423_083529_milho_20260423_082624.jpg,milho,463598,0.038633,0.8006,0.059,0.0102,23944,35.1662,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461
180_coleta_20260423_083529_milho_20260423_082624.jpg,milho,463598,0.038633,1.2491,0.059,0.0102,23944,35.1662,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461
270_coleta_20260423_083529_milho_20260423_082624.jpg,milho,463598,0.038633,0.8006,0.059,0.0102,23944,35.1662,2.561132,6.071747,8.33935,7.949948,16.142921,12.148536,16.44461
0_coleta_20260423_083911_milho_20260423_082414.jpg,milho,223098,0.018592,1.5769,0.0252,0.0177,12588,26.6507,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524
90_coleta_20260423_083911_milho_20260423_082414.jpg,milho,223098,0.018592,0.6342,0.0252,0.0177,12588,26.6507,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524
180_coleta_20260423_083911_milho_20260423_082414.jpg,milho,223098,0.018592,1.5769,0.0252,0.0177,12588,26.6507,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524
270_coleta_20260423_083911_milho_20260423_082414.jpg,milho,223098,0.018592,0.6342,0.0252,0.0177,12588,26.6507,2.361715,5.776303,7.552199,7.566097,15.325617,10.465764,15.23524
0_coleta_20260423_084033_milho_20260423_082309.jpg,milho,76256,0.006355,2.002,0.0095,0.0086,10543,38.1792,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224
90_coleta_20260423_084033_milho_20260423_082309.jpg,milho,76256,0.006355,0.4995,0.0095,0.0086,10543,38.1792,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224
180_coleta_20260423_084033_milho_20260423_082309.jpg,milho,76256,0.006355,2.002,0.0095,0.0086,10543,38.1792,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224
270_coleta_20260423_084033_milho_20260423_082309.jpg,milho,76256,0.006355,0.4995,0.0095,0.0086,10543,38.1792,1.260327,2.794095,3.825024,4.655162,-8.962258,-6.15129,-9.183224
0_coleta_20260423_083815_milho_20260423_082439.jpg,milho,317936,0.026495,1.9891,0.0395,0.0075,23135,41.0298,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424
90_coleta_20260423_083815_milho_20260423_082439.jpg,milho,317936,0.026495,0.5028,0.0395,0.0075,23135,41.0298,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424
180_coleta_20260423_083815_milho_20260423_082439.jpg,milho,317936,0.026495,1.9891,0.0395,0.0075,23135,41.0298,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424
270_coleta_20260423_083815_milho_20260423_082439.jpg,milho,317936,0.026495,0.5028,0.0395,0.0075,23135,41.0298,2.407822,5.429024,7.692786,7.494708,15.093236,10.259784,15.919424
0_coleta_20260423_084053_milho_20260423_082247.jpg,milho,132313,0.011026,1.1834,0.0132,0.0063,16203,44.5445,1.501873,3.303333,4.803642,4.861896,9.706315,6.523631,-10.335669
90_coleta_20260423_084053_milho_20260423_082247.jpg,milho,132313,0.011026,0.845,0.0132,0.0063,16203,44.5445,1.501873,3.303333,4.803642,4.861896,9.706315,6.523631,-10.335669
180_coleta_20260423_084053_milho_20260423_082247.jpg,milho,132313,0.011026,1.1834,0.0132,0.0063,16203,44.5445,1.501873,3.303333,4.803642,4.861896,9.706315,6.523631,-10.335669
270_coleta_20260423_084053_milho_20260423_082247.jpg,milho,132313,0.011026,0.845,0.0132,0.0063,16203,44.5445,1.501873,3.303333,4.803642,4.861896,9.706315,6.523631,-10.335669
0_coleta_20260423_083830_milho_20260423_082435.jpg,milho,424497,0.035375,1.5907,0.0488,0.014,19539,29.9892,2.438802,5.584125,7.270649,6.875166,13.950471,9.696729,14.927738
90_coleta_20260423_083830_milho_20260423_082435.jpg,milho,424497,0.035375,0.6287,0.0488,0.014,19539,29.9892,2.438802,5.584125,7.270649,6.875166,13.950471,9.696729,14.927738
180_coleta_20260423_083830_milho_20260423_082435.jpg,milho,424497,0.035375,1.5907,0.0488,0.014,19539,29.9892,2.438802,5.584125,7.270649,6.875166,13.950471,9.696729,14.927738
270_coleta_20260423_083830_milho_20260423_082435.jpg,milho,424497,0.035375,0.6287,0.0488,0.014,19539,29.9892,2.438802,5.584125,7.270649,6.875166,13.950471,9.696729,14.927738
0_IMG_20260419_160959080_HDR.jpg,milho,575228,0.047936,1.2712,0.066,0.028,16079,21.2002,2.515502,6.032669,7.565328,9.031538,-17.836088,-12.418389,-17.35218
90_IMG_20260419_160959080_HDR.jpg,milho,575228,0.047936,0.7867,0.066,0.028,16079,21.2002,2.515502,6.032669,7.565328,9.031538,-17.836088,-12.418389,-17.35218
180_IMG_20260419_160959080_HDR.jpg,milho,575228,0.047936,1.2712,0.066,0.028,16079,21.2002,2.515502,6.032669,7.565328,9.031538,-17.836088,-12.418389,-17.35218
270_IMG_20260419_160959080_HDR.jpg,milho,575228,0.047936,0.7867,0.066,0.028,16079,21.2002,2.515502,6.032669,7.565328,9.031538,-17.836088,-12.418389,-17.35218
0_coleta_20260421_145959_milho_20260421_145341.jpg,milho,281382,0.023449,1.7033,0.0303,0.0097,19047,35.9069,2.084457,4.845575,6.662114,6.297159,-13.355204,8.738961,-12.792482
90_coleta_20260421_145959_milho_20260421_145341.jpg,milho,281382,0.023449,0.5871,0.0303,0.0097,19047,35.9069,2.084457,4.845575,6.662114,6.297159,-13.355204,8.738961,-12.792482
180_coleta_20260421_145959_milho_20260421_145341.jpg,milho,281382,0.023449,1.7033,0.0303,0.0097,19047,35.9069,2.084457,4.845575,6.662114,6.297159,-13.355204,8.738961,-12.792482
270_coleta_20260421_145959_milho_20260421_145341.jpg,milho,281382,0.023449,0.5871,0.0303,0.0097,19047,35.9069,2.084457,4.845575,6.662114,6.297159,-13.355204,8.738961,-12.792482
0_coleta_20260422_083243_milho_20260422_082805.jpg,milho,57038,0.004753,1.6388,0.0086,0.0247,5392,22.5771,1.449028,3.454411,4.141491,4.30839,8.541893,6.085774,9.239671
90_coleta_20260422_083243_milho_20260422_082805.jpg,milho,57038,0.004753,0.6102,0.0086,0.0247,5392,22.5771,1.449028,3.454411,4.141491,4.30839,8.541893,6.085774,9.239671
180_coleta_20260422_083243_milho_20260422_082805.jpg,milho,57038,0.004753,1.6388,0.0086,0.0247,5392,22.5771,1.449028,3.454411,4.141491,4.30839,8.541893,6.085774,9.239671
270_coleta_20260422_083243_milho_20260422_082805.jpg,milho,57038,0.004753,0.6102,0.0086,0.0247,5392,22.5771,1.449028,3.454411,4.141491,4.30839,8.541893,6.085774,9.239671
0_coleta_20260423_083044_milho_20260423_082806.jpg,milho,107646,0.00897,1.3323,0.011,0.0166,9035,27.5378,2.170637,5.432618,6.450582,5.928971,12.119153,8.661314,-13.483317
90_coleta_20260423_083044_milho_20260423_082806.jpg,milho,107646,0.00897,0.7506,0.011,0.0166,9035,27.5378,2.170637,5.432618,6.450582,5.928971,12.119153,8.661314,-13.483317
180_coleta_20260423_083044_milho_20260423_082806.jpg,milho,107646,0.00897,1.3323,0.011,0.0166,9035,27.5378,2.170637,5.432618,6.450582,5.928971,12.119153,8.661314,-13.483317
270_coleta_20260423_083044_milho_20260423_082806.jpg,milho,107646,0.00897,0.7506,0.011,0.0166,9035,27.5378,2.170637,5.432618,6.450582,5.928971,12.119153,8.661314,-13.483317
0_coleta_20260422_083037_milho_20260422_082951.jpg,milho,259551,0.021629,1.1623,0.0248,0.0057,23839,46.7925,2.210053,5.380317,6.483715,6.333404,12.751154,9.071192,-13.433261
90_coleta_20260422_083037_milho_20260422_082951.jpg,milho,259551,0.021629,0.8603,0.0248,0.0057,23839,46.7925,2.210053,5.380317,6.483715,6.333404,12.751154,9.071192,-13.433261
180_coleta_20260422_083037_milho_20260422_082951.jpg,milho,259551,0.021629,1.1623,0.0248,0.0057,23839,46.7925,2.210053,5.380317,6.483715,6.333404,12.751154,9.071192,-13.433261
270_coleta_20260422_083037_milho_20260422_082951.jpg,milho,259551,0.021629,0.8603,0.0248,0.0057,23839,46.7925,2.210053,5.380317,6.483715,6.333404,12.751154,9.071192,-13.433261
0_coleta_20260423_083918_milho_20260423_082406.jpg,milho,102702,0.008559,1.6694,0.0107,0.006,14667,45.7669,1.511901,3.52569,5.198538,5.06627,10.199372,6.865237,-11.445359
90_coleta_20260423_083918_milho_20260423_082406.jpg,milho,102702,0.008559,0.599,0.0107,0.006,14667,45.7669,1.511901,3.52569,5.198538,5.06627,10.199372,6.865237,-11.445359
180_coleta_20260423_083918_milho_20260423_082406.jpg,milho,102702,0.008559,1.6694,0.0107,0.006,14667,45.7669,1.511901,3.52569,5.198538,5.06627,10.199372,6.865237,-11.445359
270_coleta_20260423_083918_milho_20260423_082406.jpg,milho,102702,0.008559,0.599,0.0107,0.006,14667,45.7669,1.511901,3.52569,5.198538,5.06627,10.199372,6.865237,-11.445359
0_coleta_20260423_083412_milho_20260423_082704.jpg,milho,6724967,0.560414,1.3333,0.5604,0.0,1501553,579.0227,2.985737,6.79299,9.505903,10.15035,19.978841,13.593423,21.366268
90_coleta_20260423_083412_milho_20260423_082704.jpg,milho,6724967,0.560414,0.75,0.5604,0.0,1501553,579.0227,2.985737,6.79299,9.505903,10.15035,19.978841,13.593423,21.366268
180_coleta_20260423_083412_milho_20260423_082704.jpg,milho,6724967,0.560414,1.3333,0.5604,0.0,1501553,579.0227,2.985737,6.79299,9.505903,10.15035,19.978841,13.593423,21.366268
