arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
p0_coleta_20260421_134642_milho_20260421_134337.jpg,milho,32861,0.179521,0.6616,0.1795,0.1373,1734,9.5655,0.226089,0.499723,1.302494,1.442252,2.815209,1.715916,4.100034
p1_coleta_20260421_134642_milho_20260421_134337.jpg,milho,405381,0.132774,1.4582,0.1328,0.0355,11976,18.8096,0.117596,0.734072,0.994572,1.855429,4.977452,2.258185,3.280518
p2_coleta_20260421_134642_milho_20260421_134337.jpg,milho,83632,0.162393,0.6487,0.1624,0.0797,3632,12.5591,0.087135,0.215688,0.894126,1.06276,2.042928,1.217141,3.092038
p3_coleta_20260421_134642_milho_20260421_134337.jpg,milho,310588,0.199108,1.0161,0.1991,0.0205,13790,24.7441,0.362621,2.290577,1.199441,2.16035,4.497159,-4.912714,-3.851051
p4_coleta_20260421_134642_milho_20260421_134337.jpg,milho,119703,0.168237,1.9503,0.1682,0.0329,6759,19.5357,-0.050688,-0.019457,1.031303,1.260746,2.4114,1.442487,-3.244653
p5_coleta_20260421_134642_milho_20260421_134337.jpg,milho,16073,0.215733,0.964,0.2157,0.0875,1519,11.9814,0.305667,1.01845,1.274674,2.345262,4.31309,2.887464,4.298641
p6_coleta_20260421_134642_milho_20260421_134337.jpg,milho,17978,0.281399,0.9167,0.2814,0.1474,1238,9.2332,0.365696,0.811216,1.992641,2.194838,4.289415,2.615822,-5.495983
p7_coleta_20260421_134642_milho_20260421_134337.jpg,milho,3441,0.651951,0.6374,0.652,0.8246,229,3.9039,0.694555,1.958533,2.784373,3.920024,7.363844,5.027796,-7.503802
p0_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5946,0.581232,0.8455,0.5812,0.327,478,6.1989,0.693142,2.659115,3.030428,3.782548,-7.522652,5.334896,-7.241646
p1_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1827,0.745714,1.0204,0.7457,0.8748,162,3.7901,0.782497,2.802783,4.418502,6.094716,11.351485,7.499029,-12.916075
p2_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1432,0.582114,0.6833,0.5821,0.5616,179,4.7302,0.629556,1.535505,3.782266,4.394402,8.495876,5.207668,-9.098341
p3_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5898,0.725283,1.4079,0.7253,0.4564,403,5.2475,0.74854,2.288551,3.929383,5.339379,-10.113045,-6.542049,10.136119
p4_coleta_20260421_134637_milho_20260421_134408.jpg,milho,5306,0.710403,1.2597,0.7104,0.6352,324,4.448,0.78448,2.933251,4.415972,5.749938,10.873519,7.251343,-11.216863
p5_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1319,0.469729,1.0385,0.4697,0.2452,260,7.159,0.600433,3.238003,1.924741,3.501937,6.552272,5.243048,-6.266969
p6_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1478,0.67705,1.5946,0.677,0.6503,169,4.3959,0.710037,1.922754,4.476576,5.661733,10.917791,6.999886,-10.850245
p7_coleta_20260421_134637_milho_20260421_134408.jpg,milho,397903,0.241292,0.7008,0.2413,0.0564,9416,14.9272,0.293672,1.344572,1.082178,2.38622,-4.766576,-3.18766,-4.13179
p8_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1839,0.692395,2.5938,0.6924,0.572,201,4.6871,0.531942,1.226038,3.516089,4.012731,7.781389,4.633323,-8.633506
p9_coleta_20260421_134637_milho_20260421_134408.jpg,milho,6625,0.245999,0.7382,0.246,0.078,1033,12.6913,0.381368,1.022543,1.526195,2.437203,-5.817297,3.987619,4.419249
p10_coleta_20260421_134637_milho_20260421_134408.jpg,milho,3179,0.580958,1.0556,0.581,0.2667,387,6.8638,0.733658,3.5216,3.169796,5.032668,-9.873694,-7.106993,-9.14122
p11_coleta_20260421_134637_milho_20260421_134408.jpg,milho,1417,0.265555,0.6304,0.2656,0.1531,341,9.0588,0.282233,0.680717,1.644586,2.01601,3.869239,2.402904,4.345836
p0_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1691,0.441054,1.3148,0.4411,0.273,279,6.7847,0.49959,1.338369,2.195367,2.350433,4.642468,3.085669,-5.160295
p1_coleta_20260421_134639_milho_20260421_134401.jpg,milho,4867,0.467352,1.5488,0.4674,0.3116,443,6.35,0.534711,1.322861,3.616598,3.685248,7.337084,4.402776,-8.524929
p2_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1466,0.531159,0.1449,0.5312,0.1942,308,8.0442,0.037788,0.091336,1.268846,1.319306,2.613403,1.369677,-4.62312
p3_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2889,0.236551,0.3898,0.2366,0.1297,529,9.842,0.049423,0.124517,1.297166,1.484865,2.877386,1.576114,3.956268
p4_coleta_20260421_134639_milho_20260421_134401.jpg,milho,92818,0.214001,2.0677,0.214,0.0977,3456,11.3438,0.125026,0.30934,1.425954,1.993788,3.829411,2.45215,3.882129
p5_coleta_20260421_134639_milho_20260421_134401.jpg,milho,4570,0.375113,1.4086,0.3751,0.1941,544,8.0471,0.449671,1.61312,1.548756,2.975552,5.419818,3.853845,-5.360643
p6_coleta_20260421_134639_milho_20260421_134401.jpg,milho,9115,0.547119,1.1765,0.5471,0.1922,772,8.0861,0.672201,2.570785,2.597583,5.485746,-9.728641,6.775932,-9.63684
p7_coleta_20260421_134639_milho_20260421_134401.jpg,milho,6927,0.619201,1.1414,0.6192,0.2624,576,6.9207,0.724245,2.832198,2.831882,4.468505,8.263463,6.307877,-8.27512
p8_coleta_20260421_134639_milho_20260421_134401.jpg,milho,91853,0.371429,0.4193,0.3714,0.1074,3279,10.8192,0.327046,0.771599,2.317493,2.53715,4.989641,2.923431,5.444871
p9_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2634,0.762153,0.8438,0.7622,0.8032,203,3.9554,0.783204,2.78256,4.729445,6.837911,-12.649552,-8.277244,13.08051
p10_coleta_20260421_134639_milho_20260421_134401.jpg,milho,5574,0.557121,1.3218,0.5571,0.427,405,5.4246,0.698733,1.923384,3.246907,3.697899,7.170405,4.660047,-8.831289
p11_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1493,0.609139,1.3256,0.6091,0.5308,188,4.8655,0.689815,1.844357,3.18039,3.94315,7.505586,4.875528,8.761789
p12_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2203,0.165652,0.6503,0.1657,0.1308,460,9.8006,0.077161,0.1712,1.726273,1.763654,3.508621,1.851214,5.877043
p13_coleta_20260421_134639_milho_20260421_134401.jpg,milho,5269,0.170209,0.3838,0.1702,0.095,835,11.5033,-0.040801,-0.061682,1.463499,1.780912,3.416047,1.855648,4.022149
p14_coleta_20260421_134639_milho_20260421_134401.jpg,milho,2427,0.264466,2.8246,0.2645,0.1473,455,9.2358,0.097589,0.238856,1.043464,1.206554,2.334122,1.361524,-3.297201
p15_coleta_20260421_134639_milho_20260421_134401.jpg,milho,1498,0.121296,0.7308,0.1213,0.099,436,11.265,-0.041518,-0.064781,0.724878,0.845619,1.631568,0.849811,2.876737
p0_coleta_20260421_134647_milho_20260421_134310.jpg,milho,2476,0.396795,0.5769,0.3968,0.3624,293,5.8883,0.349696,0.785845,2.743805,2.775776,5.53578,3.193904,7.039963
p1_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1219,0.710373,1.5758,0.7104,0.7387,144,4.1244,0.707207,1.956847,3.101503,4.200814,8.004184,5.421461,8.000803
p2_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1426,0.507835,0.1154,0.5078,0.1288,373,9.8775,-0.114929,-0.219851,0.657213,0.692872,1.367929,0.589079,-3.463287
p3_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1714,0.258756,0.3194,0.2588,0.1608,366,8.8405,0.021201,0.056672,1.611613,1.675836,3.319605,1.708849,5.16516
p4_coleta_20260421_134647_milho_20260421_134310.jpg,milho,4251,0.451082,0.6129,0.4511,0.3459,393,6.0276,0.566699,1.396479,2.320804,3.334852,-6.766532,-4.29421,6.176575
p5_coleta_20260421_134647_milho_20260421_134310.jpg,milho,3256,0.100172,1.7574,0.1002,0.0443,961,16.8415,-0.214332,-0.158605,-0.613085,-0.160561,-0.47739,-0.167556,0.267479
p6_coleta_20260421_134647_milho_20260421_134310.jpg,milho,280307,0.171371,1.7565,0.1714,0.043,9048,17.0897,-0.021504,0.077786,0.597441,1.128303,2.055552,1.610538,-2.286583
p7_coleta_20260421_134647_milho_20260421_134310.jpg,milho,2720,0.373883,1.2933,0.3739,0.1319,509,9.7596,0.529327,2.044129,2.230696,3.181662,5.895298,4.446589,-6.623649
p8_coleta_20260421_134647_milho_20260421_134310.jpg,milho,3259,0.173545,0.4218,0.1735,0.063,806,14.1186,-0.004728,0.101374,0.186756,0.351054,0.619958,0.416197,-3.952428
p9_coleta_20260421_134647_milho_20260421_134310.jpg,milho,5340,0.164368,0.5282,0.1644,0.1041,803,10.9887,0.037097,0.119938,0.969842,1.888029,-3.502396,-2.063539,-3.437409
p10_coleta_20260421_134647_milho_20260421_134310.jpg,milho,1325,0.347495,2.2683,0.3475,0.2407,263,7.2252,0.295887,0.639687,3.393991,3.547276,7.019014,3.906713,-8.165205
p11_coleta_20260421_134647_milho_20260421_134310.jpg,milho,14427,0.163225,3.0947,0.1632,0.0784,1521,12.6631,-0.122461,-0.229903,1.138845,1.347887,2.59433,1.270951,3.517099
p12_coleta_20260421_134647_milho_20260421_134310.jpg,milho,5163,0.177526,1.8031,0.1775,0.1336,697,9.7002,0.075527,0.168089,1.583839,1.626371,3.231481,1.712603,5.519063
p13_coleta_20260421_134647_milho_20260421_134310.jpg,milho,4703,0.120392,1.6908,0.1204,0.0917,803,11.7092,-0.143686,-0.2718,0.405366,0.503213,0.957897,0.397835,2.327632
p0_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1631,0.382594,0.1973,0.3826,0.1773,340,8.4188,-0.021812,-0.0296,1.293305,1.407893,2.759008,1.417042,-4.070987
p1_coleta_20260421_134649_milho_20260421_134306.jpg,milho,4912,0.35328,0.4489,0.3533,0.2668,481,6.863,0.392709,0.896711,1.945539,2.890631,-5.601479,-3.501653,-5.374012
p2_coleta_20260421_134649_milho_20260421_134306.jpg,milho,2388,0.136115,3.7941,0.1361,0.0749,633,12.9535,-0.36201,-0.719125,0.26187,0.360243,0.671655,0.029407,-2.0642
p3_coleta_20260421_134649_milho_20260421_134306.jpg,milho,135468,0.188458,0.7454,0.1885,0.0595,5351,14.5384,0.206825,0.573204,1.163323,1.732295,3.239606,2.095739,3.490288
p4_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1455,0.196834,0.5893,0.1968,0.1536,345,9.0446,0.094148,0.207255,1.913757,1.978093,3.924059,2.086599,5.784166
p5_coleta_20260421_134649_milho_20260421_134306.jpg,milho,4583,0.468035,1.0625,0.468,0.1117,718,10.6059,0.583253,2.904732,2.963356,4.350057,8.491956,-5.820968,-8.031352
p6_coleta_20260421_134649_milho_20260421_134306.jpg,milho,7031,0.208289,0.2787,0.2083,0.0922,979,11.6755,-0.047155,-0.050363,0.71942,1.67705,-2.919643,-1.692941,-3.241982
p7_coleta_20260421_134649_milho_20260421_134306.jpg,milho,2860,0.190972,0.9141,0.191,0.0626,758,14.1738,0.141076,0.626151,0.734373,0.902928,1.730571,1.275377,2.417486
p8_coleta_20260421_134649_milho_20260421_134306.jpg,milho,152664,0.280032,1.7509,0.28,0.0822,4831,12.3643,0.376756,1.3862,1.558469,3.100397,5.703232,4.989495,5.50235
p9_coleta_20260421_134649_milho_20260421_134306.jpg,milho,3863,0.136261,0.9257,0.1363,0.1088,668,10.7477,0.036136,0.091906,1.27677,1.493212,2.882029,1.608232,3.757082
p10_coleta_20260421_134649_milho_20260421_134306.jpg,milho,13703,0.086466,1.1831,0.0865,0.0433,1995,17.0426,-0.093656,-0.090231,0.181742,1.131211,-1.837709,-1.127713,2.131013
p11_coleta_20260421_134649_milho_20260421_134306.jpg,milho,1719,0.671484,1.6,0.6715,0.6312,185,4.462,0.709306,1.969715,3.390582,4.691908,8.748552,5.701952,9.315443
p0_coleta_20260421_134650_milho_20260421_134300.jpg,milho,6653,0.293032,0.7674,0.293,0.1447,760,9.3176,0.500142,1.619044,1.742268,2.539422,4.754445,3.350127,-4.949544
p1_coleta_20260421_134650_milho_20260421_134300.jpg,milho,2064,0.554839,1.0333,0.5548,0.277,306,6.7354,0.721191,2.395788,4.404226,5.319506,10.790195,-6.742202,-10.194943
p2_coleta_20260421_134650_milho_20260421_134300.jpg,milho,277688,0.211397,0.9245,0.2114,0.0373,9668,18.3467,0.212182,2.854597,0.936858,1.990204,3.565633,4.155514,3.651254
p3_coleta_20260421_134650_milho_20260421_134300.jpg,milho,6664,0.430769,0.9154,0.4308,0.1409,771,9.4447,0.560342,2.005906,2.149998,3.399228,6.651111,-4.618245,6.199398
p4_coleta_20260421_134650_milho_20260421_134300.jpg,milho,3817,0.535043,1.061,0.535,0.4569,324,5.2443,0.711971,2.110915,2.881778,3.407223,6.554281,4.488277,7.517439
p5_coleta_20260421_134650_milho_20260421_134300.jpg,milho,2723,0.716579,0.6579,0.7166,0.6357,232,4.4459,0.761396,2.382843,4.035737,5.68326,-10.546684,-6.879044,-11.416092
p6_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1512,0.699352,1.0217,0.6994,0.7422,160,4.1148,0.768322,2.511517,3.76047,5.236168,-11.025971,-7.369014,-9.735055
p7_coleta_20260421_134650_milho_20260421_134300.jpg,milho,49371,0.541539,1.3591,0.5415,0.1752,1882,8.47,0.659651,2.15667,2.701876,3.773308,7.025704,4.874933,-7.601437
p8_coleta_20260421_134650_milho_20260421_134300.jpg,milho,1293,0.097955,0.9167,0.098,0.0813,447,12.4311,-0.213356,-0.420754,0.606735,0.625286,1.241298,0.416222,-3.849273
p0_coleta_20260421_134641_milho_20260421_134347.jpg,milho,1798,0.604167,1.2917,0.6042,0.3989,238,5.6128,0.745522,2.58583,3.329231,4.521775,8.458519,5.93744,-9.095838
p1_coleta_20260421_134641_milho_20260421_134347.jpg,milho,4977,0.61903,5.025,0.619,0.0956,809,11.4674,0.203698,0.454493,2.480205,2.772003,5.403815,3.155504,-6.19109
p2_coleta_20260421_134641_milho_20260421_134347.jpg,milho,214132,0.148845,1.2519,0.1488,0.0352,8748,18.9046,0.083499,0.637464,0.789624,2.177409,3.705615,2.953809,4.026164
p3_coleta_20260421_134641_milho_20260421_134347.jpg,milho,51681,0.191411,1.92,0.1914,0.0993,2557,11.2477,0.090615,0.223898,1.129565,1.321486,2.550001,1.487725,3.479089
p4_coleta_20260421_134641_milho_20260421_134347.jpg,milho,150584,0.239204,0.3783,0.2392,0.0255,8615,22.2007,0.140745,0.53043,0.689888,1.088269,1.977414,1.369362,3.73248
p5_coleta_20260421_134641_milho_20260421_134347.jpg,milho,3349,0.257695,1.0,0.2577,0.1047,634,10.9555,0.306758,1.010591,1.046549,1.791698,3.234045,2.407319,3.707746
p6_coleta_20260421_134641_milho_20260421_134347.jpg,milho,5378,0.244455,0.55,0.2445,0.1268,730,9.9543,0.165699,0.380622,1.9809,2.37051,4.552982,2.566374,-5.302748
p7_coleta_20260421_134641_milho_20260421_134347.jpg,milho,34012,0.372669,0.9025,0.3727,0.045,3083,16.717,0.566598,2.432113,1.90781,3.252144,7.776214,5.602289,-5.832149
p8_coleta_20260421_134641_milho_20260421_134347.jpg,milho,27458,0.231256,0.5563,0.2313,0.1868,1359,8.2013,0.185742,0.403538,1.589558,1.682176,3.318184,1.893407,4.910993
p9_coleta_20260421_134641_milho_20260421_134347.jpg,milho,18571,0.494752,0.2255,0.4948,0.2301,1007,7.3894,0.241312,0.528006,1.546522,1.654925,3.25577,1.922824,-4.881145
p10_coleta_20260421_134641_milho_20260421_134347.jpg,milho,2948,0.201918,0.6849,0.2019,0.0989,612,11.2717,0.062303,0.290627,0.856132,1.419508,2.737213,2.033152,2.681977
p11_coleta_20260421_134641_milho_20260421_134347.jpg,milho,10725,0.353925,0.4066,0.3539,0.2806,693,6.6917,0.268665,0.583098,1.870767,1.98543,3.913602,2.279089,5.650132
p12_coleta_20260421_134641_milho_20260421_134347.jpg,milho,2276,0.459241,1.4237,0.4592,0.3782,275,5.7643,0.610871,1.698308,2.28196,3.592683,-6.530318,-4.466437,-7.95052
p13_coleta_20260421_134641_milho_20260421_134347.jpg,milho,6982,0.416637,6.9796,0.4166,0.1943,672,8.0423,-0.002034,0.009731,3.108189,3.392099,6.648891,3.503501,7.402612
p0_coleta_20260421_134645_milho_20260421_134313.jpg,milho,1718,0.245183,0.3427,0.2452,0.1577,370,8.9267,0.026794,0.069797,1.589296,1.752074,3.424226,1.82513,-4.508529
p1_coleta_20260421_134645_milho_20260421_134313.jpg,milho,2575,0.29195,0.2296,0.292,0.1051,555,10.9372,-0.056319,-0.087131,0.961639,1.097455,2.127665,1.0596,-3.384882
p2_coleta_20260421_134645_milho_20260421_134313.jpg,milho,4366,0.365845,0.8718,0.3658,0.1319,645,9.7615,0.545279,2.389779,2.729071,4.354038,-8.210684,-5.63712,-7.95357
p3_coleta_20260421_134645_milho_20260421_134313.jpg,milho,2555,0.128457,3.2692,0.1285,0.0596,734,14.5211,-0.33455,-0.656396,-0.118877,-0.064684,-0.156416,-0.385197,-1.668465
p4_coleta_20260421_134645_milho_20260421_134313.jpg,milho,1837,0.279519,0.4274,0.2795,0.1125,453,10.5692,0.223314,0.659689,1.179756,1.265243,2.50021,1.646839,-3.114426
p5_coleta_20260421_134645_milho_20260421_134313.jpg,milho,1924,0.263021,1.2338,0.263,0.2275,326,7.4322,0.277901,0.600713,2.535515,2.662779,5.26205,2.966543,-6.883019
p6_coleta_20260421_134645_milho_20260421_134313.jpg,milho,4957,0.25611,0.3224,0.2561,0.1212,717,10.1838,0.061224,0.149806,1.244195,1.436476,2.779212,1.537314,3.756239
p7_coleta_20260421_134645_milho_20260421_134313.jpg,milho,4935,0.437694,0.2683,0.4377,0.2422,506,7.2029,0.314902,0.711748,1.740927,2.613524,-5.643337,-3.33188,-4.795073
p8_coleta_20260421_134645_milho_20260421_134313.jpg,milho,110632,0.192521,1.3232,0.1925,0.0621,4730,14.2207,0.16576,0.510467,0.892961,1.394861,2.566978,1.694677,2.995927
p9_coleta_20260421_134645_milho_20260421_134313.jpg,milho,124786,0.21388,1.4984,0.2139,0.0642,4943,13.9929,0.247057,1.425645,1.07444,2.741816,4.725312,3.454677,4.916324
p10_coleta_20260421_134645_milho_20260421_134313.jpg,milho,13206,0.137288,2.6094,0.1373,0.0355,2162,18.8135,-0.182295,-0.293591,0.508469,1.521598,-2.546908,-1.375189,-3.204203
p11_coleta_20260421_134645_milho_20260421_134313.jpg,milho,2769,0.195303,1.3627,0.1953,0.0759,677,12.8655,0.269127,1.105528,1.150449,1.372451,2.633907,1.956967,-4.911339
p12_coleta_20260421_134645_milho_20260421_134313.jpg,milho,1210,0.191668,0.5514,0.1917,0.0905,410,11.7867,0.101084,0.341085,0.928917,1.33077,2.494889,1.5244,2.87841
p13_coleta_20260421_134645_milho_20260421_134313.jpg,milho,1782,0.55,1.6,0.55,0.37,246,5.8275,0.576078,1.550066,2.169639,2.977684,6.300912,-5.218413,-5.558337
p14_coleta_20260421_134645_milho_20260421_134313.jpg,milho,2627,0.412078,1.1333,0.4121,0.2634,354,6.9067,0.454082,1.362855,2.125804,3.219531,-6.195867,-4.267558,-5.953796
p0_coleta_20260421_134654_milho_20260421_134254.jpg,milho,7072,0.286827,0.7283,0.2868,0.1547,758,9.0136,0.467429,1.416475,1.680851,2.442827,4.523664,3.197673,-5.043115
p1_coleta_20260421_134654_milho_20260421_134254.jpg,milho,2276,0.524424,1.129,0.5244,0.2882,315,6.6027,0.707274,2.775699,3.226359,4.022829,7.691558,-5.733477,-8.015101
p2_coleta_20260421_134654_milho_20260421_134254.jpg,milho,1805,0.54697,1.0909,0.547,0.4325,229,5.3901,0.726882,2.578579,2.925523,4.190176,8.284462,6.20465,-7.767209
p3_coleta_20260421_134654_milho_20260421_134254.jpg,milho,2375,0.283244,1.9846,0.2832,0.1461,452,9.2748,0.288136,0.649992,2.763927,2.879693,5.719127,3.290104,6.255581
p4_coleta_20260421_134654_milho_20260421_134254.jpg,milho,249608,0.233526,0.9676,0.2335,0.0391,8957,17.9281,0.244289,2.530961,1.130636,2.13257,3.871726,-3.934379,3.968299
p5_coleta_20260421_134654_milho_20260421_134254.jpg,milho,1393,0.156411,1.6712,0.1564,0.1225,378,10.1278,0.022875,0.058964,2.312079,2.430349,4.802059,2.486699,-6.122604
p6_coleta_20260421_134654_milho_20260421_134254.jpg,milho,3352,0.488132,0.578,0.4881,0.2289,429,7.4098,0.53989,1.395419,2.945096,3.207338,6.332065,3.958265,-6.63282
p7_coleta_20260421_134654_milho_20260421_134254.jpg,milho,2141,0.722335,0.9123,0.7223,0.7298,192,4.1495,0.792037,3.322694,4.514416,6.575209,-12.255521,-8.454785,-12.286669
p8_coleta_20260421_134654_milho_20260421_134254.jpg,milho,2916,0.522956,1.2059,0.523,0.4387,289,5.3519,0.703957,2.008547,2.936802,3.447491,6.645457,4.50301,7.428469
p9_coleta_20260421_134654_milho_20260421_134254.jpg,milho,2252,0.678109,0.5062,0.6781,0.6479,209,4.4041,0.704971,1.931324,3.263208,4.007015,7.674428,5.138764,-8.071842
p10_coleta_20260421_134654_milho_20260421_134254.jpg,milho,41644,0.54114,1.314,0.5411,0.1732,1738,8.5167,0.669131,2.20727,2.737732,3.948116,7.377767,5.078524,7.532266
p11_coleta_20260421_134654_milho_20260421_134254.jpg,milho,1299,0.173756,0.9438,0.1738,0.0985,407,11.2925,0.118206,0.314898,1.263584,2.26216,-4.100659,-2.455694,-4.290786
p12_coleta_20260421_134654_milho_20260421_134254.jpg,milho,1346,0.099051,0.8425,0.0991,0.0796,461,12.5655,-0.20536,-0.404177,0.679284,0.701667,1.392144,0.501535,-3.845649
p13_coleta_20260421_134654_milho_20260421_134254.jpg,milho,4192,0.573226,0.6893,0.5732,0.2696,442,6.8267,0.630646,1.879388,2.749286,4.584001,-8.817132,-5.528044,-8.267251
p14_coleta_20260421_134654_milho_20260421_134254.jpg,milho,1746,0.617179,0.5942,0.6172,0.4184,229,5.4804,0.69234,1.91754,3.377438,4.790487,-10.246693,-5.853926,8.874841
p0_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,19845,0.580263,1.0556,0.5803,0.0961,1611,11.4359,0.648757,3.104119,3.016149,4.820119,9.145046,6.648354,-8.774467
p1_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,2031,0.173709,0.4684,0.1737,0.0844,550,12.2042,0.019444,0.233405,0.264154,1.171556,-1.938994,-1.315122,-2.23444
p2_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,1329,0.415312,5.12,0.4153,0.3358,223,6.1171,-0.011269,0.007578,0.731579,0.893054,1.707076,0.935385,-2.758667
p3_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,55447,0.134113,1.5057,0.1341,0.0098,8440,35.8429,0.043292,0.696729,1.433814,2.836101,4.987564,3.565077,5.538825
p4_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,1208,0.656522,1.15,0.6565,0.9562,126,3.6252,0.72078,2.209287,3.027552,4.191907,8.418894,5.982789,7.814675
p5_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,2984,0.650109,0.6353,0.6501,0.2116,421,7.707,0.639663,1.698828,3.976389,4.689918,9.056533,5.685326,-9.445688
p6_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,1682,0.568627,0.8793,0.5686,0.4102,227,5.5349,0.70553,2.019364,3.455765,4.629022,8.704119,5.688011,9.098644
p7_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,2338,0.129221,1.4685,0.1292,0.0608,695,14.3735,-0.038936,0.080248,0.397525,1.30468,-2.386636,-1.735405,2.247786
p8_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,1800,0.735294,1.0625,0.7353,0.5949,195,4.5962,0.794788,4.009614,4.729515,6.823454,12.604984,8.840106,13.419379
p9_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,6540,0.277967,1.2721,0.278,0.0323,1595,19.7229,0.461821,1.647123,1.875238,3.327466,5.992834,4.218527,-6.225273
p10_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,2775,0.136834,1.4083,0.1368,0.0724,694,13.1743,-0.086387,-0.073885,0.697677,1.538874,-2.662279,-1.50951,3.473089
p11_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,2291,0.1417,0.4574,0.1417,0.0598,694,14.4993,0.004347,0.195298,0.257413,0.709862,1.1941,0.843563,2.472454
p12_coleta_20260421_134616_erva_daninha_20260421_134449.jpg,erva_daninha,1819,0.397509,1.6923,0.3975,0.2557,299,7.0106,0.485024,1.189197,2.060969,2.499751,4.781406,3.11705,-5.893083
