arquivo,classe,area_px,area_relativa,aspect_ratio,solidez,circularidade,perimetro,perimetro_norm,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7
270_p9_coleta_20260420_161905_milho_20260420_160216.jpg,milho,1608,0.558333,1.25,0.5583,0.3422,243,6.0599,0.676132,2.325697,2.440932,3.823507,6.995749,5.037306,-7.342654
0_p0_coleta_20260423_083505_milho_20260423_082633.jpg,milho,309917,0.1667,0.9963,0.1667,0.0202,13884,24.9397,0.34222,3.046753,3.045297,2.446576,-5.764312,-4.036739,5.208702
0_p1_coleta_20260423_083505_milho_20260423_082633.jpg,milho,9291,0.184345,1.0045,0.1843,0.1073,1043,10.8206,0.129965,0.314113,2.964102,3.645529,7.363471,3.981514,6.985428
0_p2_coleta_20260423_083505_milho_20260423_082633.jpg,milho,2157,0.277392,1.1852,0.2774,0.2401,336,7.2346,0.23073,0.519394,1.978238,2.098269,4.137028,2.367595,-5.453131
0_p3_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1831,0.245805,4.8974,0.2458,0.1042,470,10.9838,-0.126763,-0.242525,0.397022,0.437441,0.854691,0.324717,2.891457
0_p4_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1614,0.387888,1.2807,0.3879,0.1656,350,8.712,0.54944,1.964982,1.905573,3.543415,11.47947,-4.643792,-6.267908
0_p5_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1593,0.701144,2.2188,0.7011,0.6612,174,4.3595,0.629443,1.534316,3.662113,4.570214,9.086015,6.914994,8.723915
90_p0_coleta_20260423_083505_milho_20260423_082633.jpg,milho,309917,0.1667,1.0037,0.1667,0.0202,13884,24.9397,0.34222,3.046753,3.045297,2.446576,-5.764312,-4.036739,5.208702
90_p1_coleta_20260423_083505_milho_20260423_082633.jpg,milho,9291,0.184345,0.9956,0.1843,0.1073,1043,10.8206,0.129965,0.314113,2.964102,3.645529,7.363471,3.981514,6.985428
90_p2_coleta_20260423_083505_milho_20260423_082633.jpg,milho,2157,0.277392,0.8438,0.2774,0.2401,336,7.2346,0.23073,0.519394,1.978238,2.098269,4.137028,2.367595,-5.453131
90_p3_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1831,0.245805,0.2042,0.2458,0.1042,470,10.9838,-0.126763,-0.242525,0.397022,0.437441,0.854691,0.324717,2.891457
90_p4_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1614,0.387888,0.7808,0.3879,0.1656,350,8.712,0.54944,1.964982,1.905573,3.543415,11.47947,-4.643792,-6.267908
90_p5_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1593,0.701144,0.4507,0.7011,0.6612,174,4.3595,0.629443,1.534316,3.662113,4.570214,9.086015,6.914994,8.723915
180_p0_coleta_20260423_083505_milho_20260423_082633.jpg,milho,309917,0.1667,0.9963,0.1667,0.0202,13884,24.9397,0.34222,3.046753,3.045297,2.446576,-5.764312,-4.036739,5.208702
180_p1_coleta_20260423_083505_milho_20260423_082633.jpg,milho,9291,0.184345,1.0045,0.1843,0.1073,1043,10.8206,0.129965,0.314113,2.964102,3.645529,7.363471,3.981514,6.985428
180_p2_coleta_20260423_083505_milho_20260423_082633.jpg,milho,2157,0.277392,1.1852,0.2774,0.2401,336,7.2346,0.23073,0.519394,1.978238,2.098269,4.137028,2.367595,-5.453131
180_p3_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1831,0.245805,4.8974,0.2458,0.1042,470,10.9838,-0.126763,-0.242525,0.397022,0.437441,0.854691,0.324717,2.891457
180_p4_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1614,0.387888,1.2807,0.3879,0.1656,350,8.712,0.54944,1.964982,1.905573,3.543415,11.47947,-4.643792,-6.267908
180_p5_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1593,0.701144,2.2188,0.7011,0.6612,174,4.3595,0.629443,1.534316,3.662113,4.570214,9.086015,6.914994,8.723915
270_p0_coleta_20260423_083505_milho_20260423_082633.jpg,milho,309917,0.1667,1.0037,0.1667,0.0202,13884,24.9397,0.34222,3.046753,3.045297,2.446576,-5.764312,-4.036739,5.208702
270_p1_coleta_20260423_083505_milho_20260423_082633.jpg,milho,9291,0.184345,0.9956,0.1843,0.1073,1043,10.8206,0.129965,0.314113,2.964102,3.645529,7.363471,3.981514,6.985428
270_p2_coleta_20260423_083505_milho_20260423_082633.jpg,milho,2157,0.277392,0.8438,0.2774,0.2401,336,7.2346,0.23073,0.519394,1.978238,2.098269,4.137028,2.367595,-5.453131
270_p3_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1831,0.245805,0.2042,0.2458,0.1042,470,10.9838,-0.126763,-0.242525,0.397022,0.437441,0.854691,0.324717,2.891457
270_p4_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1614,0.387888,0.7808,0.3879,0.1656,350,8.712,0.54944,1.964982,1.905573,3.543415,11.47947,-4.643792,-6.267908
270_p5_coleta_20260423_083505_milho_20260423_082633.jpg,milho,1593,0.701144,0.4507,0.7011,0.6612,174,4.3595,0.629443,1.534316,3.662113,4.570214,9.086015,6.914994,8.723915
0_p0_coleta_20260422_083530_milho_20260422_082621.jpg,milho,271067,0.18721,1.4863,0.1872,0.0304,10583,20.3269,0.231632,0.642652,1.230164,1.540459,2.931653,1.98874,3.712303
0_p1_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2910,0.548643,2.0392,0.5486,0.3399,328,6.0803,0.520756,1.305727,2.077963,2.869908,5.559234,3.828202,-5.444472
0_p2_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2319,0.684475,4.3214,0.6845,0.3418,292,6.0636,0.348626,0.763918,2.608959,2.952135,5.748243,3.450513,6.312769
90_p0_coleta_20260422_083530_milho_20260422_082621.jpg,milho,271067,0.18721,0.6728,0.1872,0.0304,10583,20.3269,0.231632,0.642652,1.230164,1.540459,2.931653,1.98874,3.712303
90_p1_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2910,0.548643,0.4904,0.5486,0.3399,328,6.0803,0.520756,1.305727,2.077963,2.869908,5.559234,3.828202,-5.444472
90_p2_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2319,0.684475,0.2314,0.6845,0.3418,292,6.0636,0.348626,0.763918,2.608959,2.952135,5.748243,3.450513,6.312769
180_p0_coleta_20260422_083530_milho_20260422_082621.jpg,milho,271067,0.18721,1.4863,0.1872,0.0304,10583,20.3269,0.231632,0.642652,1.230164,1.540459,2.931653,1.98874,3.712303
180_p1_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2910,0.548643,2.0392,0.5486,0.3399,328,6.0803,0.520756,1.305727,2.077963,2.869908,5.559234,3.828202,-5.444472
180_p2_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2319,0.684475,4.3214,0.6845,0.3418,292,6.0636,0.348626,0.763918,2.608959,2.952135,5.748243,3.450513,6.312769
270_p0_coleta_20260422_083530_milho_20260422_082621.jpg,milho,271067,0.18721,0.6728,0.1872,0.0304,10583,20.3269,0.231632,0.642652,1.230164,1.540459,2.931653,1.98874,3.712303
270_p1_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2910,0.548643,0.4904,0.5486,0.3399,328,6.0803,0.520756,1.305727,2.077963,2.869908,5.559234,3.828202,-5.444472
270_p2_coleta_20260422_083530_milho_20260422_082621.jpg,milho,2319,0.684475,0.2314,0.6845,0.3418,292,6.0636,0.348626,0.763918,2.608959,2.952135,5.748243,3.450513,6.312769
0_p0_coleta_20260422_083026_milho_20260422_083001.jpg,milho,65467,0.182473,0.9834,0.1825,0.0431,4369,17.0754,0.287689,1.376937,1.227417,3.03728,5.273519,-3.927243,5.379595
0_p1_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5188,0.465918,1.5412,0.4659,0.2865,477,6.6224,0.48006,1.289715,1.920007,2.859035,5.369633,3.623481,-5.433134
0_p2_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5091,0.130105,1.1813,0.1301,0.0569,1060,14.8561,0.076225,0.492169,0.552118,1.575874,2.778789,-2.267014,2.802637
0_p3_coleta_20260422_083026_milho_20260422_083001.jpg,milho,4925,0.21821,1.5164,0.2182,0.1696,604,8.6066,0.158931,0.34445,2.581211,2.928478,5.701775,3.220433,-6.227828
0_p4_coleta_20260422_083026_milho_20260422_083001.jpg,milho,3332,0.187359,3.4306,0.1874,0.0629,816,14.1364,-0.094605,-0.113163,0.450313,0.686236,1.255207,0.667724,-2.50185
0_p5_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2835,0.492958,1.1408,0.493,0.6793,229,4.3009,0.651247,2.1848,2.146036,3.272234,6.181157,-5.381249,-6.091749
0_p6_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2438,0.41661,0.987,0.4166,0.168,427,8.6479,0.588264,1.91986,2.330201,3.537351,6.488202,4.54268,-7.031794
0_p7_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2391,0.128618,4.4,0.1286,0.0618,697,14.2542,-0.403778,-0.805583,1.376935,1.448347,2.861115,1.067264,4.479032
0_p8_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1586,0.579255,2.0,0.5793,0.3189,250,6.2775,0.630251,1.610656,3.007438,3.425828,6.656452,4.3694,7.244872
0_p9_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1406,0.591751,1.2273,0.5918,0.3894,213,5.6805,0.728546,2.363868,2.946235,4.399896,8.117261,5.650702,8.439912
0_p10_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1361,0.658124,1.0682,0.6581,0.6437,163,4.4183,0.751538,2.296798,3.688486,5.099674,-9.572645,-6.301011,9.751872
0_p11_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1299,0.381162,5.9167,0.3812,0.1205,368,10.2104,0.018282,0.059913,0.710653,0.756333,1.489826,0.791872,4.625832
90_p0_coleta_20260422_083026_milho_20260422_083001.jpg,milho,65467,0.182473,1.0168,0.1825,0.0431,4369,17.0754,0.287689,1.376937,1.227417,3.03728,5.273519,-3.927243,5.379595
90_p1_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5188,0.465918,0.6489,0.4659,0.2865,477,6.6224,0.48006,1.289715,1.920007,2.859035,5.369633,3.623481,-5.433134
90_p2_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5091,0.130105,0.8465,0.1301,0.0569,1060,14.8561,0.076225,0.492169,0.552118,1.575874,2.778789,-2.267014,2.802637
90_p3_coleta_20260422_083026_milho_20260422_083001.jpg,milho,4925,0.21821,0.6595,0.2182,0.1696,604,8.6066,0.158931,0.34445,2.581211,2.928478,5.701775,3.220433,-6.227828
90_p4_coleta_20260422_083026_milho_20260422_083001.jpg,milho,3332,0.187359,0.2915,0.1874,0.0629,816,14.1364,-0.094605,-0.113163,0.450313,0.686236,1.255207,0.667724,-2.50185
90_p5_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2835,0.492958,0.8765,0.493,0.6793,229,4.3009,0.651247,2.1848,2.146036,3.272234,6.181157,-5.381249,-6.091749
90_p6_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2438,0.41661,1.0132,0.4166,0.168,427,8.6479,0.588264,1.91986,2.330201,3.537351,6.488202,4.54268,-7.031794
90_p7_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2391,0.128618,0.2273,0.1286,0.0618,697,14.2542,-0.403778,-0.805583,1.376935,1.448347,2.861115,1.067264,4.479032
90_p8_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1586,0.579255,0.5,0.5793,0.3189,250,6.2775,0.630251,1.610656,3.007438,3.425828,6.656452,4.3694,7.244872
90_p9_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1406,0.591751,0.8148,0.5918,0.3894,213,5.6805,0.728546,2.363868,2.946235,4.399896,8.117261,5.650702,8.439912
90_p10_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1361,0.658124,0.9362,0.6581,0.6437,163,4.4183,0.751538,2.296798,3.688486,5.099674,-9.572645,-6.301011,9.751872
90_p11_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1299,0.381162,0.169,0.3812,0.1205,368,10.2104,0.018282,0.059913,0.710653,0.756333,1.489826,0.791872,4.625832
180_p0_coleta_20260422_083026_milho_20260422_083001.jpg,milho,65467,0.182473,0.9834,0.1825,0.0431,4369,17.0754,0.287689,1.376937,1.227417,3.03728,5.273519,-3.927243,5.379595
180_p1_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5188,0.465918,1.5412,0.4659,0.2865,477,6.6224,0.48006,1.289715,1.920007,2.859035,5.369633,3.623481,-5.433134
180_p2_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5091,0.130105,1.1813,0.1301,0.0569,1060,14.8561,0.076225,0.492169,0.552118,1.575874,2.778789,-2.267014,2.802637
180_p3_coleta_20260422_083026_milho_20260422_083001.jpg,milho,4925,0.21821,1.5164,0.2182,0.1696,604,8.6066,0.158931,0.34445,2.581211,2.928478,5.701775,3.220433,-6.227828
180_p4_coleta_20260422_083026_milho_20260422_083001.jpg,milho,3332,0.187359,3.4306,0.1874,0.0629,816,14.1364,-0.094605,-0.113163,0.450313,0.686236,1.255207,0.667724,-2.50185
180_p5_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2835,0.492958,1.1408,0.493,0.6793,229,4.3009,0.651247,2.1848,2.146036,3.272234,6.181157,-5.381249,-6.091749
180_p6_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2438,0.41661,0.987,0.4166,0.168,427,8.6479,0.588264,1.91986,2.330201,3.537351,6.488202,4.54268,-7.031794
180_p7_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2391,0.128618,4.4,0.1286,0.0618,697,14.2542,-0.403778,-0.805583,1.376935,1.448347,2.861115,1.067264,4.479032
180_p8_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1586,0.579255,2.0,0.5793,0.3189,250,6.2775,0.630251,1.610656,3.007438,3.425828,6.656452,4.3694,7.244872
180_p9_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1406,0.591751,1.2273,0.5918,0.3894,213,5.6805,0.728546,2.363868,2.946235,4.399896,8.117261,5.650702,8.439912
180_p10_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1361,0.658124,1.0682,0.6581,0.6437,163,4.4183,0.751538,2.296798,3.688486,5.099674,-9.572645,-6.301011,9.751872
180_p11_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1299,0.381162,5.9167,0.3812,0.1205,368,10.2104,0.018282,0.059913,0.710653,0.756333,1.489826,0.791872,4.625832
270_p0_coleta_20260422_083026_milho_20260422_083001.jpg,milho,65467,0.182473,1.0168,0.1825,0.0431,4369,17.0754,0.287689,1.376937,1.227417,3.03728,5.273519,-3.927243,5.379595
270_p1_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5188,0.465918,0.6489,0.4659,0.2865,477,6.6224,0.48006,1.289715,1.920007,2.859035,5.369633,3.623481,-5.433134
270_p2_coleta_20260422_083026_milho_20260422_083001.jpg,milho,5091,0.130105,0.8465,0.1301,0.0569,1060,14.8561,0.076225,0.492169,0.552118,1.575874,2.778789,-2.267014,2.802637
270_p3_coleta_20260422_083026_milho_20260422_083001.jpg,milho,4925,0.21821,0.6595,0.2182,0.1696,604,8.6066,0.158931,0.34445,2.581211,2.928478,5.701775,3.220433,-6.227828
270_p4_coleta_20260422_083026_milho_20260422_083001.jpg,milho,3332,0.187359,0.2915,0.1874,0.0629,816,14.1364,-0.094605,-0.113163,0.450313,0.686236,1.255207,0.667724,-2.50185
270_p5_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2835,0.492958,0.8765,0.493,0.6793,229,4.3009,0.651247,2.1848,2.146036,3.272234,6.181157,-5.381249,-6.091749
270_p6_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2438,0.41661,1.0132,0.4166,0.168,427,8.6479,0.588264,1.91986,2.330201,3.537351,6.488202,4.54268,-7.031794
270_p7_coleta_20260422_083026_milho_20260422_083001.jpg,milho,2391,0.128618,0.2273,0.1286,0.0618,697,14.2542,-0.403778,-0.805583,1.376935,1.448347,2.861115,1.067264,4.479032
270_p8_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1586,0.579255,0.5,0.5793,0.3189,250,6.2775,0.630251,1.610656,3.007438,3.425828,6.656452,4.3694,7.244872
270_p9_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1406,0.591751,0.8148,0.5918,0.3894,213,5.6805,0.728546,2.363868,2.946235,4.399896,8.117261,5.650702,8.439912
270_p10_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1361,0.658124,0.9362,0.6581,0.6437,163,4.4183,0.751538,2.296798,3.688486,5.099674,-9.572645,-6.301011,9.751872
270_p11_coleta_20260422_083026_milho_20260422_083001.jpg,milho,1299,0.381162,0.169,0.3812,0.1205,368,10.2104,0.018282,0.059913,0.710653,0.756333,1.489826,0.791872,4.625832
0_p0_coleta_20260420_162011_milho_20260420_155956.jpg,milho,145281,0.185051,0.7203,0.1851,0.0817,4726,12.3991,0.149389,0.363452,1.560614,2.50146,-4.611257,-2.782504,4.79091
0_p1_coleta_20260420_162011_milho_20260420_155956.jpg,milho,48500,0.126704,1.614,0.1267,0.0664,3029,13.754,-0.056836,-0.042139,0.914879,1.788171,-3.395614,-1.855873,3.219557
0_p2_coleta_20260420_162011_milho_20260420_155956.jpg,milho,47815,0.275367,1.3324,0.2754,0.0675,2983,13.6418,0.401732,1.243644,1.949133,2.596236,4.873258,3.31574,-5.720892
0_p3_coleta_20260420_162011_milho_20260420_155956.jpg,milho,27809,0.159627,0.8641,0.1596,0.0681,2266,13.5884,0.112469,0.714643,0.434946,0.993552,1.751789,1.354535,-2.07614
0_p4_coleta_20260420_162011_milho_20260420_155956.jpg,milho,16674,0.275726,0.4394,0.2757,0.1121,1367,10.5864,0.311902,0.736552,2.494526,2.672433,5.307774,3.048413,-5.592285
0_p5_coleta_20260420_162011_milho_20260420_155956.jpg,milho,7241,0.3567,0.4926,0.3567,0.2147,651,7.6504,0.440345,1.098971,1.690094,2.361377,4.475689,3.265696,4.624615
0_p6_coleta_20260420_162011_milho_20260420_155956.jpg,milho,4959,0.521287,0.4172,0.5213,0.3077,450,6.3902,0.508385,1.172981,2.659108,3.567204,-7.998276,-4.633434,6.680863
0_p7_coleta_20260420_162011_milho_20260420_155956.jpg,milho,3226,0.207928,1.3551,0.2079,0.1153,593,10.4405,0.100095,0.245759,1.670177,1.834523,3.590273,2.039023,-4.491191
0_p8_coleta_20260420_162011_milho_20260420_155956.jpg,milho,2157,0.517142,0.4433,0.5171,0.3746,269,5.792,0.516332,1.191342,3.18474,4.148351,-7.931149,-4.79794,8.006112
90_p0_coleta_20260420_162011_milho_20260420_155956.jpg,milho,145281,0.185051,1.3883,0.1851,0.0817,4726,12.3991,0.149389,0.363452,1.560614,2.50146,-4.611257,-2.782504,4.79091
90_p1_coleta_20260420_162011_milho_20260420_155956.jpg,milho,48500,0.126704,0.6196,0.1267,0.0664,3029,13.754,-0.056836,-0.042139,0.914879,1.788171,-3.395614,-1.855873,3.219557
90_p2_coleta_20260420_162011_milho_20260420_155956.jpg,milho,47815,0.275367,0.7505,0.2754,0.0675,2983,13.6418,0.401732,1.243644,1.949133,2.596236,4.873258,3.31574,-5.720892
90_p3_coleta_20260420_162011_milho_20260420_155956.jpg,milho,27809,0.159627,1.1572,0.1596,0.0681,2266,13.5884,0.112469,0.714643,0.434946,0.993552,1.751789,1.354535,-2.07614
90_p4_coleta_20260420_162011_milho_20260420_155956.jpg,milho,16674,0.275726,2.2761,0.2757,0.1121,1367,10.5864,0.311902,0.736552,2.494526,2.672433,5.307774,3.048413,-5.592285
90_p5_coleta_20260420_162011_milho_20260420_155956.jpg,milho,7241,0.3567,2.03,0.3567,0.2147,651,7.6504,0.440345,1.098971,1.690094,2.361377,4.475689,3.265696,4.624615
90_p6_coleta_20260420_162011_milho_20260420_155956.jpg,milho,4959,0.521287,2.3968,0.5213,0.3077,450,6.3902,0.508385,1.172981,2.659108,3.567204,-7.998276,-4.633434,6.680863
90_p7_coleta_20260420_162011_milho_20260420_155956.jpg,milho,3226,0.207928,0.7379,0.2079,0.1153,593,10.4405,0.100095,0.245759,1.670177,1.834523,3.590273,2.039023,-4.491191
90_p8_coleta_20260420_162011_milho_20260420_155956.jpg,milho,2157,0.517142,2.2558,0.5171,0.3746,269,5.792,0.516332,1.191342,3.18474,4.148351,-7.931149,-4.79794,8.006112
180_p0_coleta_20260420_162011_milho_20260420_155956.jpg,milho,145281,0.185051,0.7203,0.1851,0.0817,4726,12.3991,0.149389,0.363452,1.560614,2.50146,-4.611257,-2.782504,4.79091
180_p1_coleta_20260420_162011_milho_20260420_155956.jpg,milho,48500,0.126704,1.614,0.1267,0.0664,3029,13.754,-0.056836,-0.042139,0.914879,1.788171,-3.395614,-1.855873,3.219557
180_p2_coleta_20260420_162011_milho_20260420_155956.jpg,milho,47815,0.275367,1.3324,0.2754,0.0675,2983,13.6418,0.401732,1.243644,1.949133,2.596236,4.873258,3.31574,-5.720892
180_p3_coleta_20260420_162011_milho_20260420_155956.jpg,milho,27809,0.159627,0.8641,0.1596,0.0681,2266,13.5884,0.112469,0.714643,0.434946,0.993552,1.751789,1.354535,-2.07614
180_p4_coleta_20260420_162011_milho_20260420_155956.jpg,milho,16674,0.275726,0.4394,0.2757,0.1121,1367,10.5864,0.311902,0.736552,2.494526,2.672433,5.307774,3.048413,-5.592285
180_p5_coleta_20260420_162011_milho_20260420_155956.jpg,milho,7241,0.3567,0.4926,0.3567,0.2147,651,7.6504,0.440345,1.098971,1.690094,2.361377,4.475689,3.265696,4.624615
180_p6_coleta_20260420_162011_milho_20260420_155956.jpg,milho,4959,0.521287,0.4172,0.5213,0.3077,450,6.3902,0.508385,1.172981,2.659108,3.567204,-7.998276,-4.633434,6.680863
180_p7_coleta_20260420_162011_milho_20260420_155956.jpg,milho,3226,0.207928,1.3551,0.2079,0.1153,593,10.4405,0.100095,0.245759,1.670177,1.834523,3.590273,2.039023,-4.491191
180_p8_coleta_20260420_162011_milho_20260420_155956.jpg,milho,2157,0.517142,0.4433,0.5171,0.3746,269,5.792,0.516332,1.191342,3.18474,4.148351,-7.931149,-4.79794,8.006112
270_p0_coleta_20260420_162011_milho_20260420_155956.jpg,milho,145281,0.185051,1.3883,0.1851,0.0817,4726,12.3991,0.149389,0.363452,1.560614,2.50146,-4.611257,-2.782504,4.79091
270_p1_coleta_20260420_162011_milho_20260420_155956.jpg,milho,48500,0.126704,0.6196,0.1267,0.0664,3029,13.754,-0.056836,-0.042139,0.914879,1.788171,-3.395614,-1.855873,3.219557
270_p2_coleta_20260420_162011_milho_20260420_155956.jpg,milho,47815,0.275367,0.7505,0.2754,0.0675,2983,13.6418,0.401732,1.243644,1.949133,2.596236,4.873258,3.31574,-5.720892
270_p3_coleta_20260420_162011_milho_20260420_155956.jpg,milho,27809,0.159627,1.1572,0.1596,0.0681,2266,13.5884,0.112469,0.714643,0.434946,0.993552,1.751789,1.354535,-2.07614
270_p4_coleta_20260420_162011_milho_20260420_155956.jpg,milho,16674,0.275726,2.2761,0.2757,0.1121,1367,10.5864,0.311902,0.736552,2.494526,2.672433,5.307774,3.048413,-5.592285
270_p5_coleta_20260420_162011_milho_20260420_155956.jpg,milho,7241,0.3567,2.03,0.3567,0.2147,651,7.6504,0.440345,1.098971,1.690094,2.361377,4.475689,3.265696,4.624615
270_p6_coleta_20260420_162011_milho_20260420_155956.jpg,milho,4959,0.521287,2.3968,0.5213,0.3077,450,6.3902,0.508385,1.172981,2.659108,3.567204,-7.998276,-4.633434,6.680863
270_p7_coleta_20260420_162011_milho_20260420_155956.jpg,milho,3226,0.207928,0.7379,0.2079,0.1153,593,10.4405,0.100095,0.245759,1.670177,1.834523,3.590273,2.039023,-4.491191
270_p8_coleta_20260420_162011_milho_20260420_155956.jpg,milho,2157,0.517142,2.2558,0.5171,0.3746,269,5.792,0.516332,1.191342,3.18474,4.148351,-7.931149,-4.79794,8.006112
0_p0_coleta_20260420_161745_milho_20260420_160339.jpg,milho,239389,0.252,1.526,0.252,0.0467,8027,16.4059,0.259695,0.90458,0.91743,1.4135,2.653097,1.950733,-2.848354
0_p1_coleta_20260420_161745_milho_20260420_160339.jpg,milho,56740,0.293708,0.3635,0.2937,0.1455,2214,9.2946,0.317307,0.797604,2.028188,3.275374,-6.638528,-4.519091,5.935518
0_p2_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1994,0.226591,0.88,0.2266,0.0975,507,11.3539,0.34961,1.215357,1.59999,2.387251,-4.501418,-2.996125,-4.566165
0_p3_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1872,0.136752,2.0864,0.1368,0.0819,536,12.3883,-0.102449,-0.126675,0.237301,0.775314,1.401474,0.960209,-1.467852
0_p4_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1543,0.556236,0.5205,0.5562,0.2583,274,6.9754,0.566398,1.355772,3.52454,3.769658,7.421206,4.452192,8.263256
0_p5_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1524,0.466912,1.2549,0.4669,0.1075,422,10.8099,0.500802,1.413218,2.284989,3.753334,-6.8361,-4.743496,7.070156
0_p6_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1497,0.421809,2.3333,0.4218,0.2581,270,6.9784,0.332703,0.799088,1.448425,1.755609,3.358101,2.155291,4.688239
90_p0_coleta_20260420_161745_milho_20260420_160339.jpg,milho,239389,0.252,0.6553,0.252,0.0467,8027,16.4059,0.259695,0.90458,0.91743,1.4135,2.653097,1.950733,-2.848354
90_p1_coleta_20260420_161745_milho_20260420_160339.jpg,milho,56740,0.293708,2.7509,0.2937,0.1455,2214,9.2946,0.317307,0.797604,2.028188,3.275374,-6.638528,-4.519091,5.935518
90_p2_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1994,0.226591,1.1364,0.2266,0.0975,507,11.3539,0.34961,1.215357,1.59999,2.387251,-4.501418,-2.996125,-4.566165
90_p3_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1872,0.136752,0.4793,0.1368,0.0819,536,12.3883,-0.102449,-0.126675,0.237301,0.775314,1.401474,0.960209,-1.467852
90_p4_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1543,0.556236,1.9211,0.5562,0.2583,274,6.9754,0.566398,1.355772,3.52454,3.769658,7.421206,4.452192,8.263256
90_p5_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1524,0.466912,0.7969,0.4669,0.1075,422,10.8099,0.500802,1.413218,2.284989,3.753334,-6.8361,-4.743496,7.070156
90_p6_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1497,0.421809,0.4286,0.4218,0.2581,270,6.9784,0.332703,0.799088,1.448425,1.755609,3.358101,2.155291,4.688239
180_p0_coleta_20260420_161745_milho_20260420_160339.jpg,milho,239389,0.252,1.526,0.252,0.0467,8027,16.4059,0.259695,0.90458,0.91743,1.4135,2.653097,1.950733,-2.848354
180_p1_coleta_20260420_161745_milho_20260420_160339.jpg,milho,56740,0.293708,0.3635,0.2937,0.1455,2214,9.2946,0.317307,0.797604,2.028188,3.275374,-6.638528,-4.519091,5.935518
180_p2_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1994,0.226591,0.88,0.2266,0.0975,507,11.3539,0.34961,1.215357,1.59999,2.387251,-4.501418,-2.996125,-4.566165
180_p3_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1872,0.136752,2.0864,0.1368,0.0819,536,12.3883,-0.102449,-0.126675,0.237301,0.775314,1.401474,0.960209,-1.467852
180_p4_coleta_20260420_161745_milho_20260420_160339.jpg,milho,1543,0.556236,0.5205,0.5562,0.2583,274,6.9754,0.566398,1.355772,3.52454,3.769658,7.421206,4.452192,8.263256
